time	V(schleifenfilter)	V(vco_out)	V(n007)
6.498254541754249e-002	-5.547201e-002	1.088834e+001	0.000000e+000
6.498255661127103e-002	-5.547200e-002	1.088834e+001	0.000000e+000
6.498256190662383e-002	-5.547199e-002	1.088834e+001	0.000000e+000
6.498256893650525e-002	-5.547199e-002	1.088834e+001	0.000000e+000
6.498257640623838e-002	-5.547198e-002	1.088834e+001	0.000000e+000
6.498258569344002e-002	-5.547197e-002	1.088834e+001	0.000000e+000
6.498259608102890e-002	-5.547196e-002	1.088834e+001	0.000000e+000
6.498260964148973e-002	-5.547195e-002	1.088834e+001	0.000000e+000
6.498262493114933e-002	-5.547193e-002	1.088834e+001	0.000000e+000
6.498264638686974e-002	-5.547192e-002	1.088834e+001	0.000000e+000
6.498267051347154e-002	-5.547189e-002	1.088834e+001	0.000000e+000
6.498270624740996e-002	-5.547186e-002	1.088834e+001	0.000000e+000
6.498274664780836e-002	-5.547182e-002	1.088834e+001	0.000000e+000
6.498280979701819e-002	-5.547176e-002	1.088834e+001	0.000000e+000
6.498288167888229e-002	-5.547170e-002	1.088834e+001	0.000000e+000
6.498300108285053e-002	-5.547159e-002	1.088834e+001	0.000000e+000
6.498314316498559e-002	-5.547145e-002	1.088834e+001	0.000000e+000
6.498341676509122e-002	-5.547120e-002	1.088834e+001	0.000000e+000
6.498376155350716e-002	-5.547088e-002	1.088834e+001	0.000000e+000
6.498421406794890e-002	-5.547047e-002	1.088834e+001	0.000000e+000
6.498479590309525e-002	-5.546993e-002	1.088834e+001	0.000000e+000
6.498580624145467e-002	-5.546900e-002	1.088834e+001	0.000000e+000
6.511713380320040e-002	-5.534774e-002	1.088834e+001	0.000000e+000
6.524846136494615e-002	-5.522674e-002	1.088835e+001	0.000000e+000
6.537978892669188e-002	-5.510600e-002	1.088835e+001	0.000000e+000
6.551111648843763e-002	-5.498551e-002	1.088835e+001	0.000000e+000
6.564244405018337e-002	-5.486528e-002	1.088835e+001	0.000000e+000
6.577377161192911e-002	-5.474531e-002	1.088835e+001	0.000000e+000
6.590509917367485e-002	-5.462559e-002	1.088835e+001	0.000000e+000
6.596809917367491e-002	-5.456826e-002	1.088836e+001	0.000000e+000
6.599239669469975e-002	-5.454617e-002	1.088836e+001	0.000000e+000
6.599758677879902e-002	-5.454145e-002	1.088836e+001	0.000000e+000
6.599834711519609e-002	-5.454076e-002	1.088836e+001	0.000000e+000
6.599874375122544e-002	-5.454040e-002	1.088836e+001	0.000000e+000
6.599927259926458e-002	-5.453992e-002	1.088836e+001	0.000000e+000
6.600000000000000e-002	-5.453926e-002	1.088836e+001	0.000000e+000
6.600006362996323e-002	-5.453920e-002	1.088836e+001	6.362996e-001
6.600007967815379e-002	-5.453919e-002	1.088836e+001	7.967815e-001
6.600012211278032e-002	-5.453915e-002	1.088836e+001	1.221128e+000
6.600012529637354e-002	-5.453914e-002	1.088836e+001	1.252964e+000
6.600012575063842e-002	-5.453914e-002	1.088836e+001	1.257506e+000
6.600013153823503e-002	-5.453914e-002	1.088836e+001	1.315382e+000
6.600013178649009e-002	-5.453914e-002	1.088836e+001	1.317865e+000
6.600013184409952e-002	-5.453914e-002	1.088836e+001	1.318441e+000
6.600013189321477e-002	-5.453914e-002	1.088836e+001	1.318932e+000
6.600013192526259e-002	-5.453914e-002	1.088836e+001	1.319253e+000
6.600013195991857e-002	-5.453914e-002	1.088836e+001	1.319599e+000
6.600013202923050e-002	-5.453914e-002	1.088836e+001	1.320292e+000
6.600013216785437e-002	-5.453911e-002	1.088836e+001	1.321679e+000
6.600013244510211e-002	-5.453899e-002	1.088836e+001	1.324451e+000
6.600013272265141e-002	-5.453866e-002	1.088836e+001	1.327227e+000
6.600013316743959e-002	-5.453753e-002	1.088836e+001	1.331674e+000
6.600013366117362e-002	-5.453533e-002	1.088836e+001	1.336612e+000
6.600013438386182e-002	-5.453083e-002	1.088836e+001	1.343839e+000
6.600013522433794e-002	-5.452625e-002	1.088836e+001	1.352243e+000
6.600013626043783e-002	-5.452810e-002	1.088836e+001	1.362604e+000
6.600013748570700e-002	-5.455456e-002	1.088836e+001	1.374857e+000
6.600013905605505e-002	-5.464395e-002	1.088836e+001	1.390561e+000
6.600014063837005e-002	-5.481888e-002	1.088835e+001	1.406384e+000
6.600014262750688e-002	-5.517058e-002	1.088835e+001	1.426275e+000
6.600014481660377e-002	-5.570239e-002	1.088835e+001	1.448166e+000
6.600014760376968e-002	-5.650550e-002	1.088835e+001	1.476038e+000
6.600015019940399e-002	-5.724278e-002	1.088834e+001	1.501994e+000
6.600015311139316e-002	-5.786789e-002	1.088833e+001	1.531114e+000
6.600015581621720e-002	-5.804187e-002	1.088833e+001	1.558162e+000
6.600015873140830e-002	-5.755615e-002	1.088832e+001	1.587314e+000
6.600016160602167e-002	-5.619399e-002	1.088831e+001	1.616060e+000
6.600016452463334e-002	-5.361835e-002	1.088831e+001	1.645246e+000
6.600016817234211e-002	-4.861916e-002	1.088832e+001	1.681723e+000
6.600017152315017e-002	-4.205176e-002	1.088835e+001	1.715232e+000
6.600017547583113e-002	-3.137872e-002	1.088842e+001	1.754758e+000
6.600018075078207e-002	-1.203841e-002	1.088860e+001	1.807508e+000
6.600018867099697e-002	2.732775e-002	1.088910e+001	1.886710e+000
6.600020027326262e-002	1.021028e-001	1.089048e+001	2.002733e+000
6.600021170628237e-002	1.924760e-001	1.089268e+001	2.117063e+000
6.600022619536200e-002	3.237981e-001	1.089664e+001	2.261954e+000
6.600024122750396e-002	4.693250e-001	1.090193e+001	2.412275e+000
6.600026030449303e-002	6.549272e-001	1.090983e+001	2.603045e+000
6.600028164697125e-002	8.514388e-001	1.091949e+001	2.816470e+000
6.600030102004986e-002	1.011173e+000	1.092836e+001	3.010201e+000
6.600032033620537e-002	1.147274e+000	1.093677e+001	3.203362e+000
6.600033918678855e-002	1.256452e+000	1.094421e+001	3.391868e+000
6.600035910057002e-002	1.347782e+000	1.095098e+001	3.591006e+000
6.600037921785025e-002	1.418314e+000	1.095658e+001	3.792178e+000
6.600040039774278e-002	1.473143e+000	1.096118e+001	4.003977e+000
6.600042205987472e-002	1.513382e+000	1.096469e+001	4.220599e+000
6.600044492084398e-002	1.543102e+000	1.096734e+001	4.449208e+000
6.600046811310223e-002	1.563820e+000	1.096921e+001	4.681131e+000
6.600049277029026e-002	1.578730e+000	1.097055e+001	4.927703e+000
6.600051792392322e-002	1.589015e+000	1.097146e+001	5.179239e+000
6.600054171380082e-002	1.595605e+000	1.097202e+001	5.417138e+000
6.600056562910366e-002	1.600149e+000	1.097240e+001	5.656291e+000
6.600058868624413e-002	1.603199e+000	1.097266e+001	5.886862e+000
6.600061244553485e-002	1.605397e+000	1.097283e+001	6.124455e+000
6.600063616917656e-002	1.606933e+000	1.097295e+001	6.361692e+000
6.600066089197056e-002	1.608047e+000	1.097303e+001	6.608920e+000
6.600068563283737e-002	1.608816e+000	1.097309e+001	6.856328e+000
6.600071218806823e-002	1.609379e+000	1.097312e+001	7.121881e+000
6.600073784507607e-002	1.609744e+000	1.097314e+001	7.378451e+000
6.600076991331129e-002	1.610038e+000	1.097316e+001	7.699133e+000
6.600080423887908e-002	1.610232e+000	1.097316e+001	8.042389e+000
6.600084711899622e-002	1.610371e+000	1.097316e+001	8.471189e+000
6.600089478267480e-002	1.610457e+000	1.097314e+001	8.947826e+000
6.600093849740590e-002	1.610497e+000	1.097313e+001	9.384974e+000
6.600100000000000e-002	1.610531e+000	1.097311e+001	1.000000e+001
6.600100615025942e-002	1.610533e+000	1.097311e+001	1.000000e+001
6.600101845077824e-002	1.610536e+000	1.097311e+001	1.000000e+001
6.600119065804172e-002	1.610568e+000	1.097306e+001	1.000000e+001
6.600138746634285e-002	1.610596e+000	1.097301e+001	1.000000e+001
6.600178108294509e-002	1.610651e+000	1.097292e+001	1.000000e+001
6.600248768805569e-002	1.610750e+000	1.097276e+001	1.000000e+001
6.614842329669979e-002	1.631103e+000	1.094075e+001	1.000000e+001
6.629435890534390e-002	1.651407e+000	1.090918e+001	1.000000e+001
6.644029451398799e-002	1.671662e+000	1.087805e+001	1.000000e+001
6.658623012263210e-002	1.691869e+000	1.084735e+001	1.000000e+001
6.673216573127619e-002	1.712027e+000	1.081709e+001	1.000000e+001
6.687810133992030e-002	1.732137e+000	1.078726e+001	1.000000e+001
6.702403694856439e-002	1.752198e+000	1.075787e+001	1.000000e+001
6.712403694856439e-002	1.765916e+000	1.073787e+001	1.000000e+001
6.722403694856440e-002	1.779611e+000	1.071801e+001	1.000000e+001
6.742403694856440e-002	1.806933e+000	1.067859e+001	1.000000e+001
6.752403694856440e-002	1.820560e+000	1.065816e+001	1.000000e+001
6.762403694856441e-002	1.834164e+000	1.063119e+001	1.000000e+001
6.772403694856441e-002	1.847751e+000	1.054924e+001	1.000000e+001
6.773653694856441e-002	1.849447e+000	1.052388e+001	1.000000e+001
6.776153694856441e-002	1.852838e+000	1.044724e+001	1.000000e+001
6.778762232107197e-002	1.856375e+000	1.029376e+001	1.000000e+001
6.779185222897133e-002	1.856949e+000	1.025637e+001	1.000000e+001
6.780031204477004e-002	1.858095e+000	1.016537e+001	1.000000e+001
6.781723167636747e-002	1.860388e+000	9.897211e+000	1.000000e+001
6.781831215631501e-002	1.860535e+000	9.876087e+000	1.000000e+001
6.782101335618387e-002	1.860901e+000	9.821826e+000	1.000000e+001
6.782209383613141e-002	1.861047e+000	9.799697e+000	1.000000e+001
6.782236395611831e-002	1.861084e+000	9.793539e+000	1.000000e+001
6.782290419609208e-002	1.861157e+000	9.777464e+000	1.000000e+001
6.782296333563535e-002	1.861165e+000	9.775110e+000	1.000000e+001
6.782308161472191e-002	1.861181e+000	9.769854e+000	1.000000e+001
6.782319846774024e-002	1.861197e+000	9.763283e+000	1.000000e+001
6.782329078426984e-002	1.861209e+000	9.756510e+000	1.000000e+001
6.782330028794641e-002	1.861210e+000	9.755689e+000	1.000000e+001
6.782331929529954e-002	1.861213e+000	9.753991e+000	1.000000e+001
6.782335731000581e-002	1.861218e+000	9.750171e+000	1.000000e+001
6.782341484731902e-002	1.861225e+000	9.742869e+000	1.000000e+001
6.782346742739123e-002	1.861232e+000	9.733611e+000	1.000000e+001
6.782351658956662e-002	1.861238e+000	9.720529e+000	1.000000e+001
6.782355628569957e-002	1.861241e+000	9.703323e+000	1.000000e+001
6.782359306793453e-002	1.861243e+000	9.677021e+000	1.000000e+001
6.782363249050313e-002	1.861243e+000	9.629749e+000	1.000000e+001
6.782367127551359e-002	1.861240e+000	9.551479e+000	1.000000e+001
6.782371231326552e-002	1.861231e+000	9.410647e+000	1.000000e+001
6.782375187548415e-002	1.861215e+000	9.182718e+000	1.000000e+001
6.782379320491362e-002	1.861192e+000	8.792895e+000	1.000000e+001
6.782383721080963e-002	1.861184e+000	8.144499e+000	1.000000e+001
6.782389123311372e-002	1.861218e+000	7.014369e+000	1.000000e+001
6.782393664765274e-002	1.861290e+000	5.867318e+000	1.000000e+001
6.782398427484003e-002	1.861395e+000	4.590552e+000	1.000000e+001
6.782403621408462e-002	1.861496e+000	3.184232e+000	1.000000e+001
6.782408796645525e-002	1.861512e+000	1.801193e+000	1.000000e+001
6.782412575692895e-002	1.861441e+000	8.129128e-001	1.000000e+001
6.782416238767594e-002	1.861354e+000	-1.274724e-001	1.000000e+001
6.782420400908072e-002	1.861297e+000	-1.191429e+000	1.000000e+001
6.782425415597845e-002	1.861283e+000	-2.498876e+000	1.000000e+001
6.782427811963881e-002	1.861305e+000	-3.137045e+000	1.000000e+001
6.782429265199004e-002	1.861354e+000	-3.527962e+000	1.000000e+001
6.782430108748840e-002	1.861504e+000	-3.756596e+000	1.000000e+001
6.782430579246387e-002	1.862115e+000	-3.885312e+000	1.000000e+001
6.782430770377061e-002	1.864468e+000	-3.938998e+000	1.000000e+001
6.782430846843679e-002	1.868520e+000	-3.962824e+000	1.000000e+001
6.782430888595319e-002	1.872707e+000	-3.977865e+000	1.000000e+001
6.782430916691531e-002	1.875760e+000	-3.988888e+000	1.000000e+001
6.782430944166247e-002	1.878215e+000	-4.000052e+000	1.000000e+001
6.782430994497027e-002	1.881497e+000	-4.021077e+000	1.000000e+001
6.782431075196471e-002	1.884691e+000	-4.055625e+000	1.000000e+001
6.782431150058510e-002	1.885789e+000	-4.088117e+000	1.000000e+001
6.782431250492085e-002	1.885274e+000	-4.131920e+000	1.000000e+001
6.782431373648909e-002	1.883202e+000	-4.185619e+000	1.000000e+001
6.782431538977747e-002	1.879487e+000	-4.257180e+000	1.000000e+001
6.782431726081885e-002	1.875134e+000	-4.336890e+000	1.000000e+001
6.782431979142010e-002	1.869690e+000	-4.441716e+000	1.000000e+001
6.782432320936169e-002	1.863271e+000	-4.576701e+000	1.000000e+001
6.782432728045972e-002	1.857042e+000	-4.726917e+000	1.000000e+001
6.782433125597574e-002	1.852779e+000	-4.863442e+000	1.000000e+001
6.782433528029920e-002	1.850469e+000	-4.993631e+000	1.000000e+001
6.782433927066985e-002	1.849819e+000	-5.116903e+000	1.000000e+001
6.782434382820012e-002	1.850369e+000	-5.252695e+000	1.000000e+001
6.782434904912701e-002	1.852067e+000	-5.403134e+000	1.000000e+001
6.782435228710954e-002	1.853292e+000	-5.492702e+000	1.000000e+001
6.782435642182913e-002	1.854150e+000	-5.603768e+000	1.000000e+001
6.782436014375963e-002	1.854388e+000	-5.702940e+000	1.000000e+001
6.782436358173274e-002	1.854640e+000	-5.794315e+000	1.000000e+001
6.782436757510833e-002	1.855049e+000	-5.900470e+000	1.000000e+001
6.782437239785694e-002	1.855539e+000	-6.028801e+000	1.000000e+001
6.782437936430959e-002	1.856134e+000	-6.214639e+000	1.000000e+001
6.782438552631788e-002	1.856553e+000	-6.379559e+000	1.000000e+001
6.782439117942343e-002	1.856935e+000	-6.531291e+000	1.000000e+001
6.782439734322128e-002	1.857357e+000	-6.696956e+000	1.000000e+001
6.782440207816223e-002	1.857623e+000	-6.824423e+000	1.000000e+001
6.782440805431907e-002	1.857946e+000	-6.985664e+000	1.000000e+001
6.782441422432969e-002	1.858285e+000	-7.152462e+000	1.000000e+001
6.782442269629863e-002	1.858693e+000	-7.382036e+000	1.000000e+001
6.782442971099423e-002	1.858981e+000	-7.572570e+000	1.000000e+001
6.782443676656516e-002	1.859224e+000	-7.764607e+000	1.000000e+001
6.782444468613415e-002	1.859455e+000	-7.980607e+000	1.000000e+001
6.782445248978229e-002	1.859654e+000	-8.193883e+000	1.000000e+001
6.782446211293081e-002	1.859874e+000	-8.457453e+000	1.000000e+001
6.782447234690178e-002	1.860090e+000	-8.738397e+000	1.000000e+001
6.782448522562078e-002	1.860351e+000	-9.092826e+000	1.000000e+001
6.782449986174442e-002	1.860639e+000	-9.496726e+000	1.000000e+001
6.782451931708362e-002	1.861054e+000	-1.003263e+001	1.000000e+001
6.782453600683928e-002	1.861515e+000	-1.039238e+001	1.000000e+001
6.782454943941768e-002	1.862019e+000	-1.059505e+001	1.000000e+001
6.782456406183901e-002	1.862677e+000	-1.075723e+001	1.000000e+001
6.782457499026642e-002	1.863161e+000	-1.084545e+001	1.000000e+001
6.782458744043338e-002	1.863595e+000	-1.092421e+001	1.000000e+001
6.782461007562823e-002	1.864087e+000	-1.101573e+001	1.000000e+001
6.782463029598523e-002	1.864240e+000	-1.106224e+001	1.000000e+001
6.782464819167910e-002	1.864159e+000	-1.108632e+001	1.000000e+001
6.782466109630937e-002	1.864001e+000	-1.109898e+001	1.000000e+001
6.782467616240046e-002	1.863751e+000	-1.110852e+001	1.000000e+001
6.782469222428611e-002	1.863457e+000	-1.111643e+001	1.000000e+001
6.782471007772647e-002	1.863129e+000	-1.112152e+001	1.000000e+001
6.782473255020452e-002	1.862750e+000	-1.112633e+001	1.000000e+001
6.782475552158379e-002	1.862421e+000	-1.112856e+001	1.000000e+001
6.782477891543010e-002	1.862154e+000	-1.113049e+001	1.000000e+001
6.782480355590433e-002	1.861943e+000	-1.113108e+001	1.000000e+001
6.782483068612903e-002	1.861779e+000	-1.113199e+001	1.000000e+001
6.782486178984648e-002	1.861655e+000	-1.113201e+001	1.000000e+001
6.782489900411849e-002	1.861564e+000	-1.113252e+001	1.000000e+001
6.782494075944127e-002	1.861508e+000	-1.113232e+001	1.000000e+001
6.782499308385893e-002	1.861476e+000	-1.113267e+001	1.000000e+001
6.782505315749390e-002	1.861463e+000	-1.113241e+001	1.000000e+001
6.782513534895587e-002	1.861463e+000	-1.113272e+001	1.000000e+001
6.782523783052584e-002	1.861474e+000	-1.113246e+001	1.000000e+001
6.782540588213853e-002	1.861495e+000	-1.113273e+001	1.000000e+001
6.782565967522895e-002	1.861530e+000	-1.113243e+001	1.000000e+001
6.782605894882945e-002	1.861584e+000	-1.113262e+001	1.000000e+001
6.782651237268382e-002	1.861646e+000	-1.113226e+001	1.000000e+001
6.782720360287005e-002	1.861739e+000	-1.113237e+001	1.000000e+001
6.791690516688850e-002	1.873880e+000	-1.111204e+001	1.000000e+001
6.800660673090694e-002	1.886002e+000	-1.109192e+001	1.000000e+001
6.809630829492540e-002	1.898108e+000	-1.107201e+001	1.000000e+001
6.818600985894384e-002	1.910195e+000	-1.105230e+001	1.000000e+001
6.827571142296229e-002	1.922265e+000	-1.103280e+001	1.000000e+001
6.836541298698073e-002	1.934318e+000	-1.101351e+001	1.000000e+001
6.845511455099919e-002	1.946352e+000	-1.099442e+001	1.000000e+001
6.855511455099919e-002	1.959747e+000	-1.097286e+001	1.000000e+001
6.875511455099920e-002	1.986470e+000	-1.092736e+001	1.000000e+001
6.885511455099920e-002	1.999798e+000	-1.089041e+001	1.000000e+001
6.895511455099920e-002	2.013106e+000	-1.076902e+001	1.000000e+001
6.901601979239687e-002	2.021203e+000	-1.044665e+001	1.000000e+001
6.901923863587475e-002	2.021630e+000	-1.041358e+001	1.000000e+001
6.902567632283052e-002	2.022484e+000	-1.033897e+001	1.000000e+001
6.903855169674207e-002	2.024194e+000	-1.014797e+001	1.000000e+001
6.904104169592247e-002	2.024524e+000	-1.010332e+001	1.000000e+001
6.904602169428327e-002	2.025185e+000	-1.000735e+001	1.000000e+001
6.905598169100487e-002	2.026508e+000	-9.786380e+000	1.000000e+001
6.905609350026347e-002	2.026523e+000	-9.782704e+000	1.000000e+001
6.905631711878066e-002	2.026554e+000	-9.772671e+000	1.000000e+001
6.905635672194227e-002	2.026559e+000	-9.770283e+000	1.000000e+001
6.905640952615774e-002	2.026567e+000	-9.766668e+000	1.000000e+001
6.905649976852805e-002	2.026580e+000	-9.758711e+000	1.000000e+001
6.905656521169491e-002	2.026591e+000	-9.750733e+000	1.000000e+001
6.905661695902611e-002	2.026602e+000	-9.741969e+000	1.000000e+001
6.905666186791046e-002	2.026614e+000	-9.731014e+000	1.000000e+001
6.905670062691097e-002	2.026630e+000	-9.716552e+000	1.000000e+001
6.905673639803515e-002	2.026655e+000	-9.695069e+000	1.000000e+001
6.905677585905738e-002	2.026699e+000	-9.655435e+000	1.000000e+001
6.905681339890653e-002	2.026767e+000	-9.592556e+000	1.000000e+001
6.905685495213607e-002	2.026888e+000	-9.474399e+000	1.000000e+001
6.905689457338346e-002	2.027074e+000	-9.285108e+000	1.000000e+001
6.905693609257982e-002	2.027373e+000	-8.962587e+000	1.000000e+001
6.905698083543505e-002	2.027792e+000	-8.427925e+000	1.000000e+001
6.905702352969727e-002	2.028185e+000	-7.738572e+000	1.000000e+001
6.905706314388795e-002	2.028376e+000	-6.990578e+000	1.000000e+001
6.905710710082062e-002	2.028249e+000	-6.105554e+000	1.000000e+001
6.905715455572600e-002	2.027758e+000	-5.130757e+000	1.000000e+001
6.905720607698199e-002	2.027052e+000	-4.072488e+000	1.000000e+001
6.905725868852172e-002	2.026439e+000	-3.001700e+000	1.000000e+001
6.905731816961339e-002	2.026057e+000	-1.810522e+000	1.000000e+001
6.905737668529485e-002	2.025972e+000	-6.653394e-001	1.000000e+001
6.905744268505019e-002	2.026064e+000	6.014495e-001	1.000000e+001
6.905746741017935e-002	2.026126e+000	1.076435e+000	1.000000e+001
6.905748203439061e-002	2.026169e+000	1.359310e+000	1.000000e+001
6.905749027932971e-002	2.026194e+000	1.519422e+000	1.000000e+001
6.905749319529429e-002	2.026202e+000	1.576250e+000	1.000000e+001
6.905749902722345e-002	2.026218e+000	1.690046e+000	1.000000e+001
6.905750179851201e-002	2.026225e+000	1.744250e+000	1.000000e+001
6.905750499700575e-002	2.026234e+000	1.806889e+000	1.000000e+001
6.905750559491904e-002	2.026235e+000	1.818610e+000	1.000000e+001
6.905750619283232e-002	2.026237e+000	1.830335e+000	1.000000e+001
6.905750679074561e-002	2.026238e+000	1.842064e+000	1.000000e+001
6.905750738865889e-002	2.026239e+000	1.853796e+000	1.000000e+001
6.905750798657218e-002	2.026241e+000	1.865532e+000	1.000000e+001
6.905750858448546e-002	2.026242e+000	1.877271e+000	1.000000e+001
6.905750918239875e-002	2.026244e+000	1.889014e+000	1.000000e+001
6.905750961257604e-002	2.026245e+000	1.897465e+000	1.000000e+001
6.905750971240185e-002	2.026245e+000	1.899426e+000	1.000000e+001
6.905750979793318e-002	2.026245e+000	1.901107e+000	1.000000e+001
6.905750985320718e-002	2.026245e+000	1.902193e+000	1.000000e+001
6.905750991314397e-002	2.026246e+000	1.903371e+000	1.000000e+001
6.905751003301755e-002	2.026246e+000	1.905727e+000	1.000000e+001
6.905751027276473e-002	2.026246e+000	1.910439e+000	1.000000e+001
6.905751055918402e-002	2.026247e+000	1.916068e+000	1.000000e+001
6.905751097484179e-002	2.026249e+000	1.924240e+000	1.000000e+001
6.905751146761831e-002	2.026251e+000	1.933931e+000	1.000000e+001
6.905751214351058e-002	2.026254e+000	1.947226e+000	1.000000e+001
6.905751296841860e-002	2.026257e+000	1.963460e+000	1.000000e+001
6.905751409236111e-002	2.026255e+000	1.985590e+000	1.000000e+001
6.905751554858694e-002	2.026234e+000	2.014284e+000	1.000000e+001
6.905751770136209e-002	2.026145e+000	2.056749e+000	1.000000e+001
6.905752025534277e-002	2.025908e+000	2.107201e+000	1.000000e+001
6.905752329891383e-002	2.025361e+000	2.167436e+000	1.000000e+001
6.905752632950431e-002	2.024381e+000	2.227552e+000	1.000000e+001
6.905752976041008e-002	2.022527e+000	2.295813e+000	1.000000e+001
6.905753331359936e-002	2.019545e+000	2.366838e+000	1.000000e+001
6.905753710480672e-002	2.015330e+000	2.443432e+000	1.000000e+001
6.905753858756036e-002	2.013783e+000	2.474020e+000	1.000000e+001
6.905753954861972e-002	2.014025e+000	2.494800e+000	1.000000e+001
6.905754008603310e-002	2.015860e+000	2.507726e+000	1.000000e+001
6.905754067079246e-002	2.018969e+000	2.524097e+000	1.000000e+001
6.905754121871396e-002	2.021007e+000	2.541337e+000	1.000000e+001
6.905754179998258e-002	2.021299e+000	2.560755e+000	1.000000e+001
6.905754284846513e-002	2.018728e+000	2.597132e+000	1.000000e+001
6.905754387580415e-002	2.013960e+000	2.633510e+000	1.000000e+001
6.905754533257921e-002	2.005274e+000	2.685263e+000	1.000000e+001
6.905754694072015e-002	1.995132e+000	2.742042e+000	1.000000e+001
6.905754901723105e-002	1.982306e+000	2.814170e+000	1.000000e+001
6.905755154133159e-002	1.967421e+000	2.899395e+000	1.000000e+001
6.905755470836979e-002	1.949307e+000	3.001739e+000	1.000000e+001
6.905755802678466e-002	1.930298e+000	3.102935e+000	1.000000e+001
6.905756168384940e-002	1.908755e+000	3.207209e+000	1.000000e+001
6.905756583988766e-002	1.883125e+000	3.317285e+000	1.000000e+001
6.905757082522447e-002	1.850418e+000	3.439843e+000	1.000000e+001
6.905757668320857e-002	1.808956e+000	3.574719e+000	1.000000e+001
6.905758286269348e-002	1.761527e+000	3.710381e+000	1.000000e+001
6.905758898362933e-002	1.710960e+000	3.840916e+000	1.000000e+001
6.905759460467645e-002	1.661670e+000	3.958888e+000	1.000000e+001
6.905760051488753e-002	1.607698e+000	4.081881e+000	1.000000e+001
6.905760315892168e-002	1.582960e+000	4.136695e+000	1.000000e+001
6.905760437442066e-002	1.571413e+000	4.161864e+000	1.000000e+001
6.905760680541861e-002	1.548118e+000	4.212162e+000	1.000000e+001
6.905760966248895e-002	1.520558e+000	4.271213e+000	1.000000e+001
6.905761362523355e-002	1.482249e+000	4.352993e+000	1.000000e+001
6.905761701060902e-002	1.449961e+000	4.422485e+000	1.000000e+001
6.905762080996004e-002	1.414628e+000	4.498804e+000	1.000000e+001
6.905762441202576e-002	1.381745e+000	4.569213e+000	1.000000e+001
6.905762989258452e-002	1.332390e+000	4.674657e+000	1.000000e+001
6.905763565461305e-002	1.281627e+000	4.784598e+000	1.000000e+001
6.905764100689923e-002	1.235936e+000	4.886545e+000	1.000000e+001
6.905764688975620e-002	1.187394e+000	4.998512e+000	1.000000e+001
6.905765124720843e-002	1.152605e+000	5.081359e+000	1.000000e+001
6.905765522943090e-002	1.121771e+000	5.157145e+000	1.000000e+001
6.905765973499724e-002	1.087866e+000	5.243048e+000	1.000000e+001
6.905766516475442e-002	1.048546e+000	5.346838e+000	1.000000e+001
6.905767602426881e-002	9.751515e-001	5.555420e+000	1.000000e+001
6.905769774329756e-002	8.434227e-001	5.976917e+000	1.000000e+001
6.905771999034178e-002	7.279038e-001	6.414578e+000	1.000000e+001
6.905774056496480e-002	6.406992e-001	6.824233e+000	1.000000e+001
6.905776033743770e-002	5.740831e-001	7.221846e+000	1.000000e+001
6.905778048453297e-002	5.212363e-001	7.630391e+000	1.000000e+001
6.905780134312750e-002	4.795596e-001	8.056429e+000	1.000000e+001
6.905782279199010e-002	4.476536e-001	8.497241e+000	1.000000e+001
6.905784494581728e-002	4.236287e-001	8.954936e+000	1.000000e+001
6.905786799827124e-002	4.056934e-001	9.433334e+000	1.000000e+001
6.905789130177829e-002	3.926026e-001	9.918777e+000	1.000000e+001
6.905790984427358e-002	3.849763e-001	1.022490e+001	1.000000e+001
6.905792989314961e-002	3.788662e-001	1.044186e+001	1.000000e+001
6.905794453516839e-002	3.754784e-001	1.054773e+001	1.000000e+001
6.905795710366106e-002	3.732193e-001	1.061292e+001	1.000000e+001
6.905797137801881e-002	3.711979e-001	1.066860e+001	1.000000e+001
6.905799574514855e-002	3.685077e-001	1.072979e+001	1.000000e+001
6.905801576729490e-002	3.668058e-001	1.076016e+001	1.000000e+001
6.905803262179183e-002	3.657177e-001	1.077600e+001	1.000000e+001
6.905804892414338e-002	3.648947e-001	1.078718e+001	1.000000e+001
6.905806693550125e-002	3.641854e-001	1.079482e+001	1.000000e+001
6.905808861679358e-002	3.635333e-001	1.080138e+001	1.000000e+001
6.905811117675641e-002	3.630377e-001	1.080489e+001	1.000000e+001
6.905814014507401e-002	3.625962e-001	1.080801e+001	1.000000e+001
6.905817063632062e-002	3.622923e-001	1.080917e+001	1.000000e+001
6.905821026615605e-002	3.620549e-001	1.081035e+001	1.000000e+001
6.905825404142710e-002	3.619088e-001	1.081043e+001	1.000000e+001
6.905830677045985e-002	3.618219e-001	1.081089e+001	1.000000e+001
6.905837074076118e-002	3.617755e-001	1.081068e+001	1.000000e+001
6.905844951448749e-002	3.617544e-001	1.081100e+001	1.000000e+001
6.905856040552136e-002	3.617458e-001	1.081076e+001	1.000000e+001
6.905870939457126e-002	3.617430e-001	1.081106e+001	1.000000e+001
6.905898920038957e-002	3.617411e-001	1.081081e+001	1.000000e+001
6.905935918309768e-002	3.617389e-001	1.081107e+001	1.000000e+001
6.905984570241425e-002	3.617359e-001	1.081079e+001	1.000000e+001
6.906049406396239e-002	3.617320e-001	1.081102e+001	1.000000e+001
6.962288323190879e-002	3.583581e-001	1.078614e+001	1.000000e+001
7.018527239985518e-002	3.550149e-001	1.076188e+001	1.000000e+001
7.074766156780159e-002	3.517025e-001	1.073825e+001	1.000000e+001
