time;V(Net-_D1-A_);V(U_a);
0.00498357;6.13872;0.0206547;
0.00498457;6.13148;0.0199813;
0.00498557;6.12425;0.0206552;
0.00498657;6.11702;0.0199809;
0.00498757;6.10981;0.0206556;
0.00498857;6.10261;0.0199805;
0.00498957;6.09542;0.020656;
0.00499057;6.08823;0.01998;
0.00499157;6.08106;0.0206564;
0.00499257;6.07389;0.0199796;
0.00499357;6.06674;0.0206568;
0.00499457;6.05959;0.0199792;
0.00499557;6.05245;0.0206572;
0.00499657;6.04533;0.0199787;
0.00499757;6.03821;0.0206576;
0.00499857;6.0311;0.0199783;
0.00499957;6.024;0.020658;
0.00500057;6.01691;0.0199779;
0.00500157;6.00983;0.0206584;
0.00500257;6.00276;0.0199775;
0.00500357;5.9957;0.0206588;
0.00500457;5.98865;0.0199771;
0.00500557;5.98161;0.0206591;
0.00500657;5.97458;0.0199767;
0.00500757;5.96755;0.0206595;
0.00500857;5.96054;0.0199763;
0.00500957;5.95353;0.0206599;
0.00501057;5.94654;0.0199759;
0.00501157;5.93955;0.0206603;
0.00501257;5.93257;0.0199755;
0.00501357;5.92561;0.0206606;
0.00501457;5.91865;0.0199751;
0.00501557;5.9117;0.020661;
0.00501657;5.90476;0.0199748;
0.00501757;5.89783;0.0206614;
0.00501857;5.8909;0.0199744;
0.00501957;5.88399;0.0206617;
0.00502057;5.87709;0.019974;
0.00502157;5.87019;0.0206621;
0.00502257;5.86331;0.0199736;
0.00502357;5.85643;0.0206624;
0.00502457;5.84956;0.0199733;
0.00502557;5.84271;0.0206628;
0.00502657;5.83586;0.0199729;
0.00502757;5.82902;0.0206631;
0.00502857;5.82219;0.0199726;
0.00502957;5.81536;0.0206635;
0.00503057;5.80855;0.0199722;
0.00503157;5.80175;0.0206638;
0.00503257;5.79495;0.0199718;
0.00503357;5.78817;0.0206642;
0.00503457;5.78139;0.0199715;
0.00503557;5.77462;0.0206645;
0.00503657;5.76786;0.0199712;
0.00503757;5.76111;0.0206648;
0.00503857;5.75437;0.0199708;
0.00503957;5.74764;0.0206651;
0.00504057;5.74092;0.0199705;
0.00504157;5.7342;0.0206655;
0.00504257;5.7275;0.0199701;
0.00504357;5.7208;0.0206658;
0.00504457;5.71412;0.0199698;
0.00504557;5.70744;0.0206661;
0.00504657;5.70077;0.0199695;
0.00504757;5.69411;0.0206664;
0.00504857;5.68745;0.0199692;
0.00504957;5.68081;0.0206667;
0.00505057;5.67418;0.0199688;
0.00505157;5.66755;0.020667;
0.00505257;5.66093;0.0199685;
0.00505357;5.65433;0.0206673;
0.00505457;5.64773;0.0199682;
0.00505557;5.64114;0.0206676;
0.00505657;5.63455;0.0199679;
0.00505757;5.62798;0.0206679;
0.00505857;5.62142;0.0199676;
0.00505957;5.61486;0.0206682;
0.00506057;5.60831;0.0199673;
0.00506157;5.60178;0.0206685;
0.00506257;5.59525;0.019967;
0.00506357;5.58872;0.0206688;
0.00506457;5.58221;0.0199667;
0.00506557;5.57571;0.0206691;
0.00506657;5.56921;0.0199664;
0.00506757;5.56273;0.0206694;
0.00506857;5.55625;0.0199661;
0.00506957;5.54978;0.0206697;
0.00507057;5.54332;0.0199658;
0.00507157;5.53687;0.0206699;
0.00507257;5.53042;0.0199655;
0.00507357;5.52399;0.0206702;
0.00507457;5.51756;0.0199652;
0.00507557;5.51114;0.0206705;
0.00507657;5.50473;0.019965;
0.00507757;5.49833;0.0206708;
0.00507857;5.49194;0.0199647;
0.00507957;5.48555;0.020671;
0.00508057;5.47918;0.0199644;
0.00508157;5.47281;0.0206713;
0.00508257;5.46645;0.0199642;
0.00508357;5.4601;0.0206716;
0.00508457;5.45376;0.0199639;
0.00508557;5.44743;0.0206718;
0.00508657;5.4411;0.0199636;
0.00508757;5.43478;0.0206721;
0.00508857;5.42847;0.0199634;
0.00508957;5.42217;0.0206723;
0.00509057;5.41588;0.0199631;
0.00509157;5.4096;0.0206726;
0.00509257;5.40332;0.0199629;
0.00509357;5.39706;0.0206728;
0.00509457;5.3908;0.0199626;
0.00509557;5.38455;0.0206731;
0.00509657;5.37831;0.0199624;
0.00509757;5.37207;0.0206733;
0.00509857;5.36585;0.0199621;
0.00509957;5.35963;0.0206735;
0.00510057;5.35342;0.0199619;
0.00510157;5.34722;0.0206738;
0.00510257;5.34103;0.0199616;
0.00510357;5.33484;0.020674;
0.00510457;5.32867;0.0199614;
0.00510557;5.3225;0.0206742;
0.00510657;5.31634;0.0199612;
0.00510757;5.31019;0.0206745;
0.00510857;5.30404;0.0199609;
0.00510957;5.29791;0.0206747;
0.00511057;5.29178;0.0199607;
0.00511157;5.28566;0.0206749;
0.00511257;5.27955;0.0199605;
0.00511357;5.27345;0.0206751;
0.00511457;5.26735;0.0199602;
0.00511557;5.26127;0.0206753;
0.00511657;5.25519;0.01996;
0.00511757;5.24912;0.0206756;
0.00511857;5.24305;0.0199598;
0.00511957;5.237;0.0206758;
0.00512057;5.23095;0.0199596;
0.00512157;5.22491;0.020676;
0.00512257;5.21888;0.0199594;
0.00512357;5.21286;0.0206762;
0.00512457;5.20685;0.0199592;
0.00512557;5.20084;0.0206764;
0.00512657;5.19484;0.019959;
0.00512757;5.18885;0.0206766;
0.00512857;5.18287;0.0199588;
0.00512957;5.17689;0.0206768;
0.00513057;5.17092;0.0199586;
0.00513157;5.16497;0.020677;
0.00513257;5.15901;0.0199584;
0.00513357;5.15307;0.0206772;
0.00513457;5.14714;0.0199582;
0.00513557;5.14121;0.0206774;
0.00513657;5.13529;0.019958;
0.00513757;5.12938;0.0206776;
0.00513857;5.12347;0.0199578;
0.00513957;5.11758;0.0206778;
0.00514057;5.11169;0.0199576;
0.00514157;5.10581;0.0206779;
0.00514257;5.09993;0.0199574;
0.00514357;5.09407;0.0206781;
0.00514457;5.08821;0.0199572;
0.00514557;5.08236;0.0206783;
0.00514657;5.07652;0.019957;
0.00514757;5.07069;0.0206785;
0.00514857;5.06486;0.0199569;
0.00514957;5.05904;0.0206787;
0.00515057;5.05323;0.0199567;
0.00515157;5.04743;0.0206788;
0.00515257;5.04163;0.0199565;
0.00515357;5.03584;0.020679;
0.00515457;5.03006;0.0199563;
0.00515557;5.02429;0.0206792;
0.00515657;5.01852;0.0199562;
0.00515757;5.01277;0.0206793;
0.00515857;5.00702;0.019956;
0.00515957;5.00128;0.0206795;
0.00516057;4.99554;0.0199558;
0.00516157;4.98981;0.0206797;
0.00516257;4.98409;0.0199557;
0.00516357;4.97838;0.0206798;
0.00516457;4.97268;0.0199555;
0.00516557;4.96698;0.02068;
0.00516657;4.96129;0.0199553;
0.00516757;4.95561;0.0206801;
0.00516857;4.94994;0.0199552;
0.00516957;4.94427;0.0206803;
0.00517057;4.93861;0.019955;
0.00517157;4.93296;0.0206804;
0.00517257;4.92732;0.0199549;
0.00517357;4.92168;0.0206806;
0.00517457;4.91605;0.0199547;
0.00517557;4.91043;0.0206807;
0.00517657;4.90481;0.0199546;
0.00517757;4.89921;0.0206809;
0.00517857;4.89361;0.0199544;
0.00517957;4.88802;0.020681;
0.00518057;4.88243;0.0199543;
0.00518157;4.87685;0.0206812;
0.00518257;4.87128;0.0199542;
0.00518357;4.86572;0.0206813;
0.00518457;4.86017;0.019954;
0.00518557;4.85462;0.0206814;
0.00518657;4.84908;0.0199539;
0.00518757;4.84355;0.0206816;
0.00518857;4.83802;0.0199537;
0.00518957;4.8325;0.0206817;
0.00519057;4.82699;0.0199536;
0.00519157;4.82149;0.0206818;
0.00519257;4.81599;0.0199535;
0.00519357;4.8105;0.020682;
0.00519457;4.80502;0.0199534;
0.00519557;4.79954;0.0206821;
0.00519657;4.79408;0.0199532;
0.00519757;4.78862;0.0206822;
0.00519857;4.78316;0.0199531;
0.00519957;4.77772;0.0206824;
0.00520057;4.77228;0.019953;
0.00520157;4.76685;0.0206825;
0.00520257;4.76142;0.0199529;
0.00520357;4.75601;0.0206826;
0.00520457;4.7506;0.0199527;
0.00520557;4.74519;0.0206827;
0.00520657;4.7398;0.0199526;
0.00520757;4.73441;0.0206828;
0.00520857;4.72903;0.0199525;
0.00520957;4.72365;0.0206829;
0.00521057;4.71829;0.0199524;
0.00521157;4.71293;0.020683;
0.00521257;4.70757;0.0199523;
0.00521357;4.70223;0.0206832;
0.00521457;4.69689;0.0199522;
0.00521557;4.69156;0.0206833;
0.00521657;4.68623;0.0199521;
0.00521757;4.68091;0.0206834;
0.00521857;4.6756;0.019952;
0.00521957;4.6703;0.0206835;
0.00522057;4.665;0.0199519;
0.00522157;4.65971;0.0206836;
0.00522257;4.65443;0.0199518;
0.00522357;4.64916;0.0206837;
0.00522457;4.64389;0.0199517;
0.00522557;4.63863;0.0206838;
0.00522657;4.63337;0.0199516;
0.00522757;4.62812;0.0206839;
0.00522857;4.62288;0.0199515;
0.00522957;4.61765;0.020684;
0.00523057;4.61242;0.0199514;
0.00523157;4.6072;0.0206841;
0.00523257;4.60199;0.0199513;
0.00523357;4.59678;0.0206842;
0.00523457;4.59158;0.0199512;
0.00523557;4.58639;0.0206842;
0.00523657;4.58121;0.0199511;
0.00523757;4.57603;0.0206843;
0.00523857;4.57086;0.019951;
0.00523957;4.56569;0.0206844;
0.00524057;4.56053;0.0199509;
0.00524157;4.55538;0.0206845;
0.00524257;4.55024;0.0199509;
0.00524357;4.5451;0.0206846;
0.00524457;4.53997;0.0199508;
0.00524557;4.53484;0.0206847;
0.00524657;4.52973;0.0199507;
0.00524757;4.52462;0.0206847;
0.00524857;4.51951;0.0199506;
0.00524957;4.51442;0.0206848;
0.00525057;4.50933;0.0199505;
0.00525157;4.50424;0.0206849;
0.00525257;4.49917;0.0199505;
0.00525357;4.4941;0.020685;
0.00525457;4.48903;0.0199504;
0.00525557;4.48398;0.020685;
0.00525657;4.47893;0.0199503;
0.00525757;4.47388;0.0206851;
0.00525857;4.46885;0.0199503;
0.00525957;4.46382;0.0206852;
0.00526057;4.45879;0.0199502;
0.00526157;4.45378;0.0206853;
0.00526257;4.44877;0.0199501;
0.00526357;4.44376;0.0206853;
0.00526457;4.43877;0.0199501;
0.00526557;4.43377;0.0206854;
0.00526657;4.42879;0.01995;
0.00526757;4.42381;0.0206855;
0.00526857;4.41884;0.0199499;
0.00526957;4.41388;0.0206855;
0.00527057;4.40892;0.0199499;
0.00527157;4.40397;0.0206856;
0.00527257;4.39903;0.0199498;
0.00527357;4.39409;0.0206856;
0.00527457;4.38916;0.0199498;
0.00527557;4.38423;0.0206857;
0.00527657;4.37932;0.0199497;
0.00527757;4.3744;0.0206857;
0.00527857;4.3695;0.0199496;
0.00527957;4.3646;0.0206858;
0.00528057;4.35971;0.0199496;
0.00528157;4.35482;0.0206859;
0.00528257;4.34994;0.0199495;
0.00528357;4.34507;0.0206859;
0.00528457;4.3402;0.0199495;
0.00528557;4.33534;0.020686;
0.00528657;4.33049;0.0199494;
0.00528757;4.32564;0.020686;
0.00528857;4.3208;0.0199494;
0.00528957;4.31597;0.0206861;
0.00529057;4.31114;0.0199493;
0.00529157;4.30632;0.0206861;
0.00529257;4.30151;0.0199493;
0.00529357;4.2967;0.0206861;
0.00529457;4.29189;0.0199493;
0.00529557;4.2871;0.0206862;
0.00529657;4.28231;0.0199492;
0.00529757;4.27753;0.0206862;
0.00529857;4.27275;0.0199492;
0.00529957;4.26798;0.0206863;
0.00530057;4.26321;0.0199491;
0.00530157;4.25845;0.0206863;
0.00530257;4.2537;0.0199491;
0.00530357;4.24896;0.0206863;
0.00530457;4.24422;0.0199491;
0.00530557;4.23949;0.0206864;
0.00530657;4.23476;0.019949;
0.00530757;4.23004;0.0206864;
0.00530857;4.22532;0.019949;
0.00530957;4.22062;0.0206865;
0.00531057;4.21591;0.019949;
0.00531157;4.21122;0.0206865;
0.00531257;4.20653;0.0199489;
0.00531357;4.20185;0.0206865;
0.00531457;4.19717;0.0199489;
0.00531557;4.1925;0.0206865;
0.00531657;4.18783;0.0199489;
0.00531757;4.18318;0.0206866;
0.00531857;4.17852;0.0199489;
0.00531957;4.17388;0.0206866;
0.00532057;4.16924;0.0199488;
0.00532157;4.1646;0.0206866;
0.00532257;4.15998;0.0199488;
0.00532357;4.15535;0.0206867;
0.00532457;4.15074;0.0199488;
0.00532557;4.14613;0.0206867;
0.00532657;4.14153;0.0199488;
0.00532757;4.13693;0.0206867;
0.00532857;4.13234;0.0199487;
0.00532957;4.12775;0.0206867;
0.00533057;4.12317;0.0199487;
0.00533157;4.1186;0.0206867;
0.00533257;4.11403;0.0199487;
0.00533357;4.10947;0.0206868;
0.00533457;4.10492;0.0199487;
0.00533557;4.10037;0.0206868;
0.00533657;4.09583;0.0199487;
0.00533757;4.09129;0.0206868;
0.00533857;4.08676;0.0199487;
0.00533957;4.08224;0.0206868;
0.00534057;4.07772;0.0199486;
0.00534157;4.0732;0.0206868;
0.00534257;4.0687;0.0199486;
0.00534357;4.0642;0.0206868;
0.00534457;4.0597;0.0199486;
0.00534557;4.05521;0.0206868;
0.00534657;4.05073;0.0199486;
0.00534757;4.04625;0.0206869;
0.00534857;4.04178;0.0199486;
0.00534957;4.03732;0.0206869;
0.00535057;4.03286;0.0199486;
0.00535157;4.0284;0.0206869;
0.00535257;4.02396;0.0199486;
0.00535357;4.01952;0.0206869;
0.00535457;4.01508;0.0199486;
0.00535557;4.01065;0.0206869;
0.00535657;4.00623;0.0199486;
0.00535757;4.00181;0.0206869;
0.00535857;3.9974;0.0199486;
0.00535957;3.99299;0.0206869;
0.00536028;3.98984;0.0199458;
0.00536079;3.99612;11.1356;
0.00536087;3.99848;11.5197;
0.00536093;4.00022;11.4596;
0.00536097;4.00153;11.4889;
0.00536099;4.0022;11.4946;
0.00536101;4.00253;11.4854;
0.00536102;4.00279;11.4884;
0.00536102;4.00303;11.488;
0.00536103;4.00335;11.4886;
0.00536104;4.00366;11.4887;
0.00536106;4.00406;11.4891;
0.00536107;4.00451;11.4895;
0.00536109;4.00507;11.4899;
0.00536112;4.00583;11.4906;
0.00536115;4.0068;11.4912;
0.0053612;4.00812;11.4923;
0.00536126;4.00991;11.4935;
0.00536134;4.01235;11.4952;
0.00536146;4.01573;11.4973;
0.00536162;4.0204;11.5;
0.00536184;4.02691;11.5033;
0.00536215;4.03599;11.5074;
0.0053624;4.04307;11.5101;
0.00536262;4.04965;11.5125;
0.00536283;4.0556;11.5144;
0.00536313;4.06445;11.5171;
0.00536362;4.07865;11.5208;
0.0053642;4.09549;11.5248;
0.00536514;4.12255;11.5299;
0.00536614;4.15128;11.5346;
0.00536714;4.17988;11.5384;
0.00536814;4.20838;11.5419;
0.00536914;4.23676;11.5447;
0.00537014;4.26503;11.5475;
0.00537114;4.29318;11.5498;
0.00537214;4.32123;11.5522;
0.00537314;4.34916;11.5541;
0.00537414;4.37698;11.5561;
0.00537514;4.40469;11.5577;
0.00537614;4.43229;11.5595;
0.00537714;4.45978;11.5609;
0.00537814;4.48716;11.5625;
0.00537914;4.51443;11.5637;
0.00538014;4.5416;11.5651;
0.00538114;4.56865;11.5662;
0.00538214;4.5956;11.5676;
0.00538314;4.62244;11.5686;
0.00538414;4.64917;11.5698;
0.00538514;4.6758;11.5707;
0.00538614;4.70232;11.5718;
0.00538714;4.72874;11.5726;
0.00538814;4.75505;11.5737;
0.00538914;4.78126;11.5744;
0.00539014;4.80736;11.5754;
0.00539114;4.83336;11.5761;
0.00539214;4.85926;11.5771;
0.00539314;4.88505;11.5777;
0.00539414;4.91074;11.5786;
0.00539514;4.93633;11.5792;
0.00539614;4.96181;11.58;
0.00539714;4.9872;11.5806;
0.00539814;5.01248;11.5814;
0.00539914;5.03766;11.5819;
0.00540014;5.06275;11.5827;
0.00540114;5.08773;11.5832;
0.00540214;5.11261;11.5839;
0.00540314;5.1374;11.5844;
0.00540414;5.16209;11.5851;
0.00540514;5.18667;11.5855;
0.00540614;5.21117;11.5862;
0.00540714;5.23556;11.5866;
0.00540814;5.25986;11.5873;
0.00540914;5.28406;11.5876;
0.00541014;5.30816;11.5883;
0.00541114;5.33217;11.5886;
0.00541214;5.35608;11.5893;
0.00541314;5.3799;11.5896;
0.00541414;5.40362;11.5902;
0.00541514;5.42725;11.5905;
0.00541614;5.45078;11.5911;
0.00541714;5.47422;11.5914;
0.00541814;5.49757;11.592;
0.00541914;5.52083;11.5923;
0.00542014;5.54399;11.5928;
0.00542114;5.56706;11.5931;
0.00542214;5.59004;11.5937;
0.00542314;5.61293;11.5939;
0.00542414;5.63572;11.5944;
0.00542514;5.65843;11.5947;
0.00542614;5.68104;11.5952;
0.00542714;5.70357;11.5954;
0.00542814;5.72601;11.5959;
0.00542914;5.74835;11.5961;
0.00543014;5.77061;11.5967;
0.00543114;5.79278;11.5968;
0.00543214;5.81486;11.5973;
0.00543314;5.83686;11.5975;
0.00543414;5.85877;11.598;
0.00543514;5.88058;11.5982;
0.00543614;5.90232;11.5987;
0.00543714;5.92396;11.5988;
0.00543814;5.94553;11.5993;
0.00543914;5.967;11.5995;
0.00544014;5.98839;11.5999;
0.00544114;6.0097;11.6001;
0.00544214;6.03092;11.6005;
0.00544314;6.05205;11.6007;
0.00544414;6.0731;11.6011;
0.00544514;6.09407;11.6013;
0.00544614;6.11496;11.6017;
0.00544714;6.13576;11.6018;
0.00544814;6.15648;11.6023;
0.00544914;6.17711;11.6024;
0.00545014;6.19767;11.6028;
0.00545114;6.21814;11.6029;
0.00545214;6.23854;11.6034;
0.00545314;6.25885;11.6034;
0.00545414;6.27908;11.6039;
0.00545514;6.29923;11.604;
0.00545614;6.3193;11.6044;
0.00545714;6.33929;11.6045;
0.00545814;6.3592;11.6049;
0.00545914;6.37903;11.605;
0.00546014;6.39878;11.6054;
0.00546114;6.41846;11.6054;
0.00546214;6.43805;11.6058;
0.00546314;6.45757;11.6059;
0.00546414;6.47701;11.6063;
0.00546514;6.49638;11.6064;
0.00546614;6.51567;11.6068;
0.00546714;6.53488;11.6068;
0.00546814;6.55401;11.6072;
0.00546914;6.57307;11.6073;
0.00547014;6.59205;11.6077;
0.00547114;6.61096;11.6077;
0.00547214;6.62979;11.6081;
0.00547314;6.64855;11.6081;
0.00547414;6.66723;11.6085;
0.00547514;6.68584;11.6085;
0.00547614;6.70438;11.6089;
0.00547714;6.72284;11.609;
0.00547814;6.74123;11.6093;
0.00547914;6.75954;11.6094;
0.00548014;6.77778;11.6097;
0.00548114;6.79595;11.6098;
0.00548214;6.81405;11.6101;
0.00548314;6.83208;11.6102;
0.00548414;6.85003;11.6105;
0.00548514;6.86791;11.6105;
0.00548614;6.88573;11.6109;
0.00548714;6.90347;11.6109;
0.00548814;6.92114;11.6113;
0.00548914;6.93874;11.6113;
0.00549014;6.95627;11.6116;
0.00549114;6.97373;11.6116;
0.00549214;6.99112;11.612;
0.00549314;7.00845;11.612;
0.00549414;7.0257;11.6124;
0.00549514;7.04289;11.6124;
0.00549614;7.06001;11.6127;
0.00549714;7.07706;11.6127;
0.00549814;7.09404;11.6131;
0.00549914;7.11095;11.613;
0.00550014;7.1278;11.6134;
0.00550114;7.14458;11.6134;
0.00550214;7.1613;11.6137;
0.00550314;7.17794;11.6137;
0.00550414;7.19453;11.6141;
0.00550514;7.21104;11.614;
0.00550614;7.22749;11.6144;
0.00550714;7.24388;11.6143;
0.00550814;7.2602;11.6147;
0.00550914;7.27645;11.6147;
0.00551014;7.29265;11.615;
0.00551114;7.30877;11.615;
0.00551214;7.32484;11.6153;
0.00551314;7.34083;11.6153;
0.00551414;7.35677;11.6156;
0.00551514;7.37264;11.6156;
0.00551614;7.38845;11.6159;
0.00551714;7.4042;11.6159;
0.00551814;7.41988;11.6162;
0.00551914;7.43551;11.6162;
0.00552014;7.45107;11.6165;
0.00552114;7.46656;11.6165;
0.00552214;7.482;11.6168;
0.00552314;7.49738;11.6167;
0.00552414;7.51269;11.6171;
0.00552514;7.52795;11.617;
0.00552614;7.54314;11.6174;
0.00552714;7.55827;11.6173;
0.00552814;7.57335;11.6176;
0.00552914;7.58836;11.6176;
0.00553014;7.60332;11.6179;
0.00553114;7.61821;11.6178;
0.00553214;7.63305;11.6182;
0.00553314;7.64782;11.6181;
0.00553414;7.66254;11.6184;
0.00553514;7.6772;11.6184;
0.00553614;7.6918;11.6187;
0.00553714;7.70635;11.6186;
0.00553814;7.72084;11.619;
0.00553914;7.73526;11.6189;
0.00554014;7.74964;11.6192;
0.00554114;7.76395;11.6191;
0.00554214;7.77821;11.6195;
0.00554314;7.79241;11.6194;
0.00554414;7.80656;11.6197;
0.00554514;7.82065;11.6196;
0.00554614;7.83468;11.62;
0.00554714;7.84866;11.6199;
0.00554814;7.86258;11.6202;
0.00554914;7.87645;11.6201;
0.00555014;7.89026;11.6204;
0.00555114;7.90402;11.6204;
0.00555214;7.91772;11.6207;
0.00555314;7.93137;11.6206;
0.00555414;7.94496;11.6209;
0.00555514;7.95851;11.6208;
0.00555614;7.97199;11.6211;
0.00555714;7.98543;11.6211;
0.00555814;7.99881;11.6214;
0.00555879;7.99999;0.0205909;
0.00555908;7.99717;0.0200511;
0.00555945;7.99358;0.0205943;
0.00555979;7.99029;0.0200524;
0.00556023;7.98602;0.0205968;
0.00556069;7.98155;0.0200514;
0.00556146;7.97411;0.0205984;
0.00556246;7.96443;0.0200524;
0.00556346;7.95477;0.0206;
0.00556446;7.94512;0.0200482;
0.00556546;7.93548;0.0206011;
0.00556646;7.92586;0.0200469;
0.00556746;7.91625;0.0206022;
0.00556846;7.90665;0.0200456;
0.00556946;7.89706;0.0206032;
0.00557046;7.88749;0.0200443;
0.00557146;7.87793;0.0206043;
0.00557246;7.86838;0.020043;
0.00557346;7.85884;0.0206054;
0.00557446;7.84932;0.0200417;
0.00557546;7.83981;0.0206064;
0.00557646;7.83031;0.0200405;
0.00557746;7.82083;0.0206075;
0.00557846;7.81136;0.0200392;
0.00557946;7.8019;0.0206085;
0.00558046;7.79245;0.020038;
0.00558146;7.78302;0.0206096;
0.00558246;7.77359;0.0200367;
0.00558346;7.76419;0.0206106;
0.00558446;7.75479;0.0200355;
0.00558546;7.7454;0.0206116;
0.00558646;7.73603;0.0200343;
0.00558746;7.72667;0.0206126;
0.00558846;7.71732;0.0200331;
0.00558946;7.70799;0.0206137;
0.00559046;7.69867;0.0200319;
0.00559146;7.68936;0.0206147;
0.00559246;7.68006;0.0200307;
0.00559346;7.67077;0.0206157;
0.00559446;7.6615;0.0200295;
0.00559546;7.65224;0.0206167;
0.00559646;7.64299;0.0200283;
0.00559746;7.63376;0.0206177;
0.00559846;7.62453;0.0200271;
0.00559946;7.61532;0.0206187;
0.00560046;7.60612;0.020026;
0.00560146;7.59693;0.0206196;
0.00560246;7.58776;0.0200248;
0.00560346;7.5786;0.0206206;
0.00560446;7.56945;0.0200237;
0.00560546;7.56031;0.0206216;
0.00560646;7.55118;0.0200225;
0.00560746;7.54207;0.0206225;
0.00560846;7.53296;0.0200214;
0.00560946;7.52387;0.0206235;
0.00561046;7.5148;0.0200203;
0.00561146;7.50573;0.0206245;
0.00561246;7.49668;0.0200192;
0.00561346;7.48763;0.0206254;
0.00561446;7.4786;0.0200181;
0.00561546;7.46959;0.0206263;
0.00561646;7.46058;0.020017;
0.00561746;7.45159;0.0206273;
0.00561846;7.4426;0.0200159;
0.00561946;7.43363;0.0206282;
0.00562046;7.42467;0.0200148;
0.00562146;7.41573;0.0206291;
0.00562246;7.40679;0.0200138;
0.00562346;7.39787;0.02063;
0.00562446;7.38896;0.0200127;
0.00562546;7.38006;0.020631;
0.00562646;7.37117;0.0200117;
0.00562746;7.3623;0.0206319;
0.00562846;7.35343;0.0200106;
0.00562946;7.34458;0.0206328;
0.00563046;7.33574;0.0200096;
0.00563146;7.32691;0.0206337;
0.00563246;7.3181;0.0200085;
0.00563346;7.30929;0.0206345;
0.00563446;7.3005;0.0200075;
0.00563546;7.29172;0.0206354;
0.00563646;7.28295;0.0200065;
0.00563746;7.27419;0.0206363;
0.00563846;7.26544;0.0200055;
0.00563946;7.25671;0.0206372;
0.00564046;7.24798;0.0200045;
0.00564146;7.23927;0.020638;
0.00564246;7.23057;0.0200035;
0.00564346;7.22188;0.0206389;
0.00564446;7.2132;0.0200026;
0.00564546;7.20454;0.0206398;
0.00564646;7.19588;0.0200016;
0.00564746;7.18724;0.0206406;
0.00564846;7.17861;0.0200006;
0.00564946;7.16999;0.0206414;
0.00565046;7.16138;0.0199997;
0.00565146;7.15278;0.0206423;
0.00565246;7.1442;0.0199987;
0.00565346;7.13562;0.0206431;
0.00565446;7.12706;0.0199978;
0.00565546;7.11851;0.0206439;
0.00565646;7.10997;0.0199968;
0.00565746;7.10144;0.0206448;
0.00565846;7.09292;0.0199959;
0.00565946;7.08441;0.0206456;
0.00566046;7.07592;0.019995;
0.00566146;7.06743;0.0206464;
0.00566246;7.05896;0.0199941;
0.00566346;7.0505;0.0206472;
0.00566446;7.04205;0.0199932;
0.00566546;7.03361;0.020648;
0.00566646;7.02518;0.0199923;
0.00566746;7.01677;0.0206488;
0.00566846;7.00836;0.0199914;
0.00566946;6.99997;0.0206496;
0.00567046;6.99158;0.0199905;
0.00567146;6.98321;0.0206503;
0.00567246;6.97485;0.0199896;
0.00567346;6.9665;0.0206511;
0.00567446;6.95816;0.0199888;
0.00567546;6.94983;0.0206519;
0.00567646;6.94152;0.0199879;
0.00567746;6.93321;0.0206526;
0.00567846;6.92492;0.0199871;
0.00567946;6.91663;0.0206534;
0.00568046;6.90836;0.0199862;
0.00568146;6.9001;0.0206542;
0.00568246;6.89185;0.0199854;
0.00568346;6.88361;0.0206549;
0.00568446;6.87538;0.0199846;
0.00568546;6.86716;0.0206556;
0.00568646;6.85896;0.0199837;
0.00568746;6.85076;0.0206564;
0.00568846;6.84257;0.0199829;
0.00568946;6.8344;0.0206571;
0.00569046;6.82624;0.0199821;
0.00569146;6.81808;0.0206578;
0.00569246;6.80994;0.0199813;
0.00569346;6.80181;0.0206586;
0.00569446;6.79369;0.0199805;
0.00569546;6.78558;0.0206593;
0.00569646;6.77748;0.0199797;
0.00569746;6.76939;0.02066;
0.00569846;6.76132;0.0199789;
0.00569946;6.75325;0.0206607;
0.00570046;6.74519;0.0199782;
0.00570146;6.73715;0.0206614;
0.00570246;6.72911;0.0199774;
0.00570346;6.72109;0.0206621;
0.00570446;6.71308;0.0199766;
0.00570546;6.70507;0.0206628;
0.00570646;6.69708;0.0199759;
0.00570746;6.6891;0.0206634;
0.00570846;6.68113;0.0199751;
0.00570946;6.67317;0.0206641;
0.00571046;6.66522;0.0199744;
0.00571146;6.65728;0.0206648;
0.00571246;6.64935;0.0199736;
0.00571346;6.64143;0.0206655;
0.00571446;6.63352;0.0199729;
0.00571546;6.62563;0.0206661;
0.00571646;6.61774;0.0199722;
0.00571746;6.60986;0.0206668;
0.00571846;6.602;0.0199715;
0.00571946;6.59414;0.0206674;
0.00572046;6.5863;0.0199708;
0.00572146;6.57846;0.0206681;
0.00572246;6.57064;0.01997;
0.00572346;6.56283;0.0206687;
0.00572446;6.55502;0.0199693;
0.00572546;6.54723;0.0206694;
0.00572646;6.53945;0.0199687;
0.00572746;6.53167;0.02067;
0.00572846;6.52391;0.019968;
0.00572946;6.51616;0.0206706;
0.00573046;6.50842;0.0199673;
0.00573146;6.50069;0.0206712;
0.00573246;6.49297;0.0199666;
0.00573346;6.48526;0.0206718;
0.00573446;6.47755;0.0199659;
0.00573546;6.46986;0.0206725;
0.00573646;6.46218;0.0199653;
0.00573746;6.45451;0.0206731;
0.00573846;6.44685;0.0199646;
0.00573946;6.4392;0.0206737;
0.00574046;6.43156;0.019964;
0.00574146;6.42394;0.0206743;
0.00574246;6.41632;0.0199633;
0.00574346;6.40871;0.0206749;
0.00574446;6.40111;0.0199627;
0.00574546;6.39352;0.0206754;
0.00574646;6.38594;0.0199621;
0.00574746;6.37837;0.020676;
