time;V(Net-_D1-A_);V(U_a);
0.00549594;7.98612;0.0198421;
0.00549604;7.98332;0.0208405;
0.00549615;7.9801;0.0198209;
0.00549628;7.97616;0.020854;
0.00549648;7.97037;0.0198079;
0.00549675;7.96264;0.020861;
0.00549717;7.9504;0.0198046;
0.00549791;7.92922;0.0208639;
0.00549891;7.9005;0.0197996;
0.00549991;7.8719;0.0208643;
0.00550091;7.84341;0.0197973;
0.00550191;7.81503;0.0208659;
0.00550291;7.78677;0.0197953;
0.00550391;7.75861;0.0208684;
0.00550491;7.73057;0.0197933;
0.00550591;7.70264;0.0208699;
0.00550691;7.67483;0.0197913;
0.00550791;7.64712;0.0208714;
0.00550891;7.61952;0.0197893;
0.00550991;7.59203;0.0208729;
0.00551091;7.56465;0.0197873;
0.00551191;7.53738;0.0208744;
0.00551291;7.51022;0.0197854;
0.00551391;7.48317;0.0208749;
0.00551491;7.45622;0.019799;
0.00551591;7.42938;0.0208763;
0.00551691;7.40265;0.0197965;
0.00551791;7.37602;0.0208778;
0.00551891;7.3495;0.0197938;
0.00551991;7.32308;0.0208793;
0.00552091;7.29677;0.0197911;
0.00552191;7.27056;0.0208808;
0.00552291;7.24446;0.0197885;
0.00552391;7.21846;0.0208822;
0.00552491;7.19256;0.0197859;
0.00552591;7.16677;0.0208837;
0.00552691;7.14108;0.0197833;
0.00552791;7.11549;0.0208852;
0.00552891;7.09;0.0197809;
0.00552991;7.06461;0.0208866;
0.00553091;7.03933;0.0197784;
0.00553191;7.01414;0.020888;
0.00553291;6.98906;0.019776;
0.00553391;6.96407;0.0208895;
0.00553491;6.93918;0.0197737;
0.00553591;6.91439;0.0208909;
0.00553691;6.8897;0.0197714;
0.00553791;6.86511;0.0208923;
0.00553891;6.84062;0.0197691;
0.00553991;6.81622;0.0208937;
0.00554091;6.79192;0.0197669;
0.00554191;6.76772;0.0208951;
0.00554291;6.74361;0.0197647;
0.00554391;6.7196;0.0208965;
0.00554491;6.69568;0.0197626;
0.00554591;6.67186;0.0208979;
0.00554691;6.64813;0.0197604;
0.00554791;6.6245;0.0208993;
0.00554891;6.60096;0.0197584;
0.00554991;6.57751;0.0209006;
0.00555091;6.55416;0.0197563;
0.00555191;6.5309;0.020902;
0.00555291;6.50773;0.0197543;
0.00555391;6.48465;0.0209034;
0.00555491;6.46167;0.0197523;
0.00555591;6.43877;0.0209047;
0.00555691;6.41597;0.0197503;
0.00555791;6.39326;0.0209061;
0.00555891;6.37063;0.0197484;
0.00555991;6.3481;0.0209074;
0.00556091;6.32566;0.0197465;
0.00556191;6.3033;0.0209087;
0.00556291;6.28104;0.0197446;
0.00556391;6.25886;0.02091;
0.00556491;6.23677;0.0197428;
0.00556591;6.21477;0.0209114;
0.00556691;6.19285;0.0197409;
0.00556791;6.17102;0.0209127;
0.00556891;6.14928;0.0197391;
0.00556991;6.12763;0.020914;
0.00557091;6.10606;0.0197373;
0.00557191;6.08457;0.0209152;
0.00557291;6.06318;0.0197356;
0.00557391;6.04186;0.0209165;
0.00557491;6.02063;0.0197338;
0.00557591;5.99949;0.0209178;
0.00557691;5.97843;0.0197321;
0.00557791;5.95745;0.0209191;
0.00557891;5.93655;0.0197304;
0.00557991;5.91574;0.0209203;
0.00558091;5.89501;0.0197288;
0.00558191;5.87437;0.0209216;
0.00558291;5.8538;0.0197271;
0.00558391;5.83332;0.0209228;
0.00558491;5.81291;0.0197255;
0.00558591;5.79259;0.0209241;
0.00558691;5.77235;0.0197238;
0.00558791;5.75219;0.0209253;
0.00558891;5.73211;0.0197223;
0.00558991;5.71211;0.0209265;
0.00559091;5.69218;0.0197207;
0.00559191;5.67234;0.0209277;
0.00559291;5.65258;0.0197191;
0.00559391;5.63289;0.020929;
0.00559491;5.61328;0.0197176;
0.00559591;5.59375;0.0209302;
0.00559691;5.5743;0.019716;
0.00559791;5.55492;0.0209314;
0.00559891;5.53562;0.0197145;
0.00559991;5.5164;0.0209325;
0.00560091;5.49725;0.0197131;
0.00560191;5.47818;0.0209337;
0.00560291;5.45919;0.0197116;
0.00560391;5.44027;0.0209349;
0.00560491;5.42142;0.0197101;
0.00560591;5.40265;0.0209361;
0.00560691;5.38396;0.0197087;
0.00560791;5.36533;0.0209372;
0.00560891;5.34679;0.0197072;
0.00560991;5.32831;0.0209384;
0.00561091;5.30991;0.0197058;
0.00561191;5.29158;0.0209395;
0.00561291;5.27332;0.0197044;
0.00561391;5.25514;0.0209406;
0.00561491;5.23703;0.019703;
0.00561591;5.21899;0.0209418;
0.00561691;5.20102;0.0197017;
0.00561791;5.18312;0.0209429;
0.00561891;5.1653;0.0197003;
0.00561991;5.14754;0.020944;
0.00562091;5.12985;0.019699;
0.00562191;5.11224;0.0209451;
0.00562291;5.09469;0.0196977;
0.00562391;5.07722;0.0209462;
0.00562491;5.05981;0.0196963;
0.00562591;5.04247;0.0209473;
0.00562691;5.0252;0.019695;
0.00562791;5.008;0.0209484;
0.00562891;4.99087;0.0196938;
0.00562991;4.9738;0.0209494;
0.00563091;4.95681;0.0196925;
0.00563191;4.93987;0.0209505;
0.00563291;4.92301;0.0196912;
0.00563391;4.90621;0.0209515;
0.00563491;4.88948;0.01969;
0.00563591;4.87282;0.0209526;
0.00563691;4.85622;0.0196887;
0.00563791;4.83969;0.0209536;
0.00563891;4.82322;0.0196875;
0.00563991;4.80682;0.0209547;
0.00564091;4.79049;0.0196863;
0.00564191;4.77421;0.0209557;
0.00564291;4.75801;0.0196851;
0.00564391;4.74186;0.0209567;
0.00564491;4.72578;0.0196839;
0.00564591;4.70977;0.0209577;
0.00564691;4.69381;0.0196827;
0.00564791;4.67793;0.0209587;
0.00564891;4.6621;0.0196816;
0.00564991;4.64634;0.0209597;
0.00565091;4.63063;0.0196804;
0.00565191;4.61499;0.0209607;
0.00565291;4.59942;0.0196793;
0.00565391;4.5839;0.0209617;
0.00565491;4.56845;0.0196781;
0.00565591;4.55305;0.0209627;
0.00565691;4.53772;0.019677;
0.00565791;4.52245;0.0209637;
0.00565891;4.50724;0.0196759;
0.00565991;4.49209;0.0209646;
0.00566091;4.47699;0.0196748;
0.00566191;4.46196;0.0209656;
0.00566291;4.44699;0.0196737;
0.00566391;4.43208;0.0209665;
0.00566491;4.41722;0.0196726;
0.00566591;4.40243;0.0209675;
0.00566691;4.38769;0.0196716;
0.00566791;4.37301;0.0209684;
0.00566891;4.35839;0.0196705;
0.00566991;4.34383;0.0209693;
0.00567091;4.32933;0.0196695;
0.00567191;4.31488;0.0209702;
0.00567291;4.30049;0.0196684;
0.00567391;4.28616;0.0209712;
0.00567491;4.27188;0.0196674;
0.00567591;4.25766;0.0209721;
0.00567691;4.24349;0.0196664;
0.00567791;4.22939;0.020973;
0.00567891;4.21533;0.0196654;
0.00567991;4.20134;0.0209738;
0.00568091;4.1874;0.0196644;
0.00568191;4.17351;0.0209747;
0.00568291;4.15968;0.0196634;
0.00568391;4.1459;0.0209756;
0.00568491;4.13218;0.0196624;
0.00568591;4.11851;0.0209765;
0.00568691;4.1049;0.0196615;
0.00568791;4.09134;0.0209773;
0.00568891;4.07783;0.0196605;
0.00568991;4.06438;0.0209782;
0.00569091;4.05098;0.0196596;
0.00569191;4.03763;0.020979;
0.00569291;4.02434;0.0196586;
0.00569391;4.01109;0.0209799;
0.00569491;3.99791;0.0196579;
0.00569591;3.98477;0.020981;
0.0056967;3.98351;10.5919;
0.00569691;3.98558;12.7739;
0.00569711;3.98761;10.7576;
0.00569721;3.98855;11.7895;
0.00569725;3.98893;11.4916;
0.00569728;3.98919;11.6122;
0.0056973;3.98938;11.5712;
0.00569731;3.98948;11.5841;
0.00569732;3.98957;11.5825;
0.00569732;3.98967;11.5816;
0.00569734;3.98977;11.5827;
0.00569735;3.98989;11.5816;
0.00569736;3.99002;11.5826;
0.00569738;3.99018;11.5818;
0.0056974;3.99038;11.5825;
0.00569742;3.99065;11.5818;
0.00569746;3.99103;11.5826;
0.00569752;3.99162;11.5819;
0.00569761;3.99243;11.5826;
0.00569773;3.99362;11.5821;
0.00569792;3.99554;11.5828;
0.00569826;3.99879;11.5824;
0.00569887;4.00484;11.5834;
0.00569963;4.0122;11.5833;
0.00570053;4.02099;11.5844;
0.00570131;4.02867;11.5843;
0.00570213;4.03664;11.5853;
0.00570313;4.04638;11.5853;
0.00570413;4.05611;11.5865;
0.00570513;4.06582;11.5864;
0.00570613;4.07552;11.5875;
0.00570713;4.08521;11.5874;
0.00570813;4.09488;11.5885;
0.00570913;4.10454;11.5884;
0.00571013;4.11419;11.5895;
0.00571113;4.12383;11.5894;
0.00571213;4.13345;11.5905;
0.00571313;4.14306;11.5903;
0.00571413;4.15266;11.5914;
0.00571513;4.16224;11.5912;
0.00571613;4.17181;11.5922;
0.00571713;4.18137;11.592;
0.00571813;4.19092;11.593;
0.00571913;4.20045;11.5928;
0.00572013;4.20997;11.5938;
0.00572113;4.21948;11.5936;
0.00572213;4.22898;11.5946;
0.00572313;4.23846;11.5944;
0.00572413;4.24793;11.5953;
0.00572513;4.25739;11.5951;
0.00572613;4.26684;11.596;
0.00572713;4.27627;11.5958;
0.00572813;4.28569;11.5967;
0.00572913;4.2951;11.5965;
0.00573013;4.30449;11.5974;
0.00573113;4.31387;11.5972;
0.00573213;4.32325;11.5981;
0.00573313;4.3326;11.5978;
0.00573413;4.34195;11.5987;
0.00573513;4.35128;11.5985;
0.00573613;4.3606;11.5993;
0.00573713;4.36991;11.5991;
0.00573813;4.37921;11.6;
0.00573913;4.38849;11.5997;
0.00574013;4.39776;11.6005;
0.00574113;4.40702;11.6003;
0.00574213;4.41627;11.6011;
0.00574313;4.4255;11.6008;
0.00574413;4.43472;11.6017;
0.00574513;4.44393;11.6014;
0.00574613;4.45313;11.6022;
0.00574713;4.46232;11.6019;
0.00574813;4.47149;11.6028;
0.00574913;4.48065;11.6025;
0.00575013;4.4898;11.6033;
0.00575113;4.49894;11.603;
0.00575213;4.50806;11.6038;
0.00575313;4.51718;11.6035;
0.00575413;4.52628;11.6043;
0.00575513;4.53536;11.604;
0.00575613;4.54444;11.6048;
0.00575713;4.55351;11.6045;
0.00575813;4.56256;11.6053;
0.00575913;4.5716;11.605;
0.00576013;4.58063;11.6057;
0.00576113;4.58964;11.6054;
0.00576213;4.59865;11.6062;
0.00576313;4.60764;11.6059;
0.00576413;4.61662;11.6066;
0.00576513;4.62559;11.6063;
0.00576613;4.63455;11.6071;
0.00576713;4.64349;11.6068;
0.00576813;4.65242;11.6075;
0.00576913;4.66134;11.6072;
0.00577013;4.67025;11.6079;
0.00577113;4.67915;11.6076;
0.00577213;4.68804;11.6084;
0.00577313;4.69691;11.608;
0.00577413;4.70577;11.6088;
0.00577513;4.71462;11.6084;
0.00577613;4.72346;11.6092;
0.00577713;4.73229;11.6088;
0.00577813;4.7411;11.6096;
0.00577913;4.74991;11.6092;
0.00578013;4.7587;11.6099;
0.00578113;4.76748;11.6096;
0.00578213;4.77625;11.6103;
0.00578313;4.785;11.61;
0.00578413;4.79375;11.6107;
0.00578513;4.80248;11.6104;
0.00578613;4.8112;11.6111;
0.00578713;4.81991;11.6107;
0.00578813;4.82861;11.6114;
0.00578913;4.8373;11.6111;
0.00579013;4.84597;11.6118;
0.00579113;4.85464;11.6114;
0.00579213;4.86329;11.6121;
0.00579313;4.87193;11.6118;
0.00579413;4.88056;11.6125;
0.00579513;4.88918;11.6121;
0.00579613;4.89779;11.6128;
0.00579713;4.90638;11.6125;
0.00579813;4.91497;11.6132;
0.00579913;4.92354;11.6128;
0.00580013;4.9321;11.6135;
0.00580113;4.94065;11.6132;
0.00580213;4.94919;11.6138;
0.00580313;4.95772;11.6135;
0.00580413;4.96623;11.6141;
0.00580513;4.97474;11.6138;
0.00580613;4.98323;11.6145;
0.00580713;4.99171;11.6141;
0.00580813;5.00018;11.6148;
0.00580913;5.00864;11.6144;
0.00581013;5.01709;11.6151;
0.00581113;5.02553;11.6147;
0.00581213;5.03395;11.6154;
0.00581313;5.04237;11.615;
0.00581413;5.05077;11.6157;
0.00581513;5.05916;11.6153;
0.00581613;5.06755;11.616;
0.00581713;5.07592;11.6156;
0.00581813;5.08427;11.6163;
0.00581913;5.09262;11.6159;
0.00582013;5.10096;11.6166;
0.00582113;5.10929;11.6162;
0.00582213;5.1176;11.6168;
0.00582313;5.1259;11.6165;
0.00582413;5.1342;11.6171;
0.00582513;5.14248;11.6168;
0.00582613;5.15075;11.6174;
0.00582713;5.15901;11.617;
0.00582813;5.16726;11.6176;
0.00582913;5.17549;11.6173;
0.00583013;5.18372;11.6179;
0.00583113;5.19194;11.6176;
0.00583213;5.20014;11.6182;
0.00583313;5.20834;11.6178;
0.00583413;5.21652;11.6184;
0.00583513;5.22469;11.6181;
0.00583613;5.23285;11.6187;
0.00583713;5.241;11.6183;
0.00583813;5.24914;11.6189;
0.00583913;5.25727;11.6186;
0.00584013;5.26539;11.6192;
0.00584113;5.2735;11.6188;
0.00584213;5.2816;11.6194;
0.00584313;5.28968;11.6191;
0.00584413;5.29776;11.6197;
0.00584513;5.30582;11.6193;
0.00584613;5.31388;11.6199;
0.00584713;5.32192;11.6196;
0.00584813;5.32995;11.6201;
0.00584913;5.33797;11.6198;
0.00585013;5.34599;11.6204;
0.00585113;5.35399;11.62;
0.00585213;5.36198;11.6206;
0.00585313;5.36996;11.6203;
0.00585413;5.37792;11.6208;
0.00585513;5.38588;11.6205;
0.00585613;5.39383;11.6211;
0.00585713;5.40177;11.6207;
0.00585813;5.40969;11.6213;
0.00585913;5.41761;11.621;
0.00586013;5.42552;11.6215;
0.00586113;5.43341;11.6212;
0.00586213;5.4413;11.6217;
0.00586313;5.44917;11.6214;
0.00586413;5.45703;11.622;
0.00586513;5.46489;11.6216;
0.00586613;5.47273;11.6222;
0.00586713;5.48056;11.6218;
0.00586813;5.48839;11.6224;
0.00586913;5.4962;11.622;
0.00587013;5.504;11.6226;
0.00587113;5.51179;11.6223;
0.00587213;5.51957;11.6228;
0.00587313;5.52734;11.6225;
0.00587413;5.5351;11.623;
0.00587513;5.54285;11.6227;
0.00587613;5.55059;11.6232;
0.00587713;5.55832;11.6229;
0.00587813;5.56604;11.6234;
0.00587913;5.57375;11.6231;
0.00588013;5.58145;11.6236;
0.00588113;5.58913;11.6233;
0.00588213;5.59681;11.6238;
0.00588313;5.60448;11.6235;
0.00588413;5.61214;11.624;
0.00588513;5.61978;11.6236;
0.00588613;5.62742;11.6242;
0.00588713;5.63505;11.6238;
0.00588813;5.64267;11.6244;
0.00588913;5.65027;11.624;
0.00589013;5.65787;11.6245;
0.00589113;5.66546;11.6242;
0.00589213;5.67303;11.6247;
0.00589313;5.6806;11.6244;
0.00589413;5.68816;11.6249;
0.00589513;5.6957;11.6246;
0.00589613;5.70324;11.6251;
0.00589713;5.71077;11.6248;
0.00589813;5.71828;11.6253;
0.00589913;5.72579;11.6249;
0.00590013;5.73329;11.6255;
0.00590113;5.74078;11.6251;
0.00590213;5.74825;11.6256;
0.00590313;5.75572;11.6253;
0.00590413;5.76318;11.6258;
0.00590513;5.77062;11.6255;
0.00590613;5.77806;11.626;
0.00590713;5.78549;11.6256;
0.00590813;5.79291;11.6261;
0.00590913;5.80031;11.6258;
0.00591013;5.80771;11.6263;
0.00591113;5.8151;11.626;
0.00591213;5.82248;11.6265;
0.00591313;5.82985;11.6262;
0.00591413;5.83721;11.6267;
0.00591513;5.84455;11.6263;
0.00591613;5.85189;11.6268;
0.00591713;5.85922;11.6265;
0.00591813;5.86654;11.627;
0.00591913;5.87385;11.6267;
0.00592013;5.88115;11.6271;
0.00592113;5.88844;11.6268;
0.00592213;5.89573;11.6273;
0.00592313;5.903;11.627;
0.00592413;5.91026;11.6275;
0.00592513;5.91751;11.6271;
0.00592613;5.92475;11.6276;
0.00592713;5.93199;11.6273;
0.00592813;5.93921;11.6278;
0.00592913;5.94642;11.6275;
0.00593013;5.95363;11.6279;
0.00593113;5.96082;11.6276;
0.00593213;5.96801;11.6281;
0.00593313;5.97518;11.6278;
0.00593413;5.98235;11.6282;
0.00593513;5.98951;11.6279;
0.00593613;5.99665;11.6284;
0.00593713;6.00379;11.6281;
0.00593813;6.01092;11.6285;
0.00593913;6.01804;11.6282;
0.00594013;6.02515;11.6287;
0.00594113;6.03225;11.6284;
0.00594213;6.03934;11.6288;
0.00594313;6.04642;11.6285;
0.00594413;6.05349;11.629;
0.00594513;6.06055;11.6287;
0.00594613;6.0676;11.6291;
0.00594713;6.07465;11.6288;
0.00594813;6.08168;11.6293;
0.00594913;6.08871;11.6289;
0.00595013;6.09572;11.6294;
0.00595113;6.10273;11.6291;
0.00595213;6.10972;11.6295;
0.00595313;6.11671;11.6292;
0.00595413;6.12369;11.6297;
0.00595513;6.13066;11.6294;
0.00595613;6.13762;11.6298;
0.00595713;6.14457;11.6295;
0.00595813;6.15151;11.63;
0.00595913;6.15844;11.6297;
0.00596013;6.16537;11.6301;
0.00596113;6.17228;11.6298;
0.00596213;6.17919;11.6302;
0.00596313;6.18608;11.6299;
0.00596413;6.19297;11.6304;
0.00596513;6.19985;11.6301;
0.00596613;6.20671;11.6305;
0.00596713;6.21357;11.6302;
0.00596813;6.22042;11.6306;
0.00596913;6.22726;11.6303;
0.00597013;6.23409;11.6308;
0.00597113;6.24092;11.6305;
0.00597213;6.24773;11.6309;
0.00597313;6.25454;11.6306;
0.00597413;6.26133;11.631;
0.00597513;6.26812;11.6307;
0.00597613;6.2749;11.6311;
0.00597713;6.28166;11.6308;
0.00597813;6.28842;11.6313;
0.00597913;6.29517;11.631;
0.00598013;6.30192;11.6314;
0.00598113;6.30865;11.6311;
0.00598213;6.31537;11.6315;
0.00598313;6.32209;11.6312;
0.00598413;6.32879;11.6317;
0.00598513;6.33549;11.6314;
0.00598613;6.34218;11.6318;
0.00598713;6.34886;11.6315;
0.00598813;6.35553;11.6319;
0.00598913;6.36219;11.6316;
0.00599013;6.36884;11.632;
0.00599113;6.37549;11.6317;
0.00599213;6.38212;11.6321;
0.00599313;6.38875;11.6318;
0.00599413;6.39537;11.6323;
0.00599513;6.40198;11.632;
0.00599613;6.40858;11.6324;
0.00599713;6.41517;11.6321;
0.00599813;6.42175;11.6325;
0.00599913;6.42833;11.6322;
0.00600013;6.43489;11.6326;
0.00600113;6.44145;11.6323;
0.00600213;6.448;11.6327;
0.00600313;6.45453;11.6324;
0.00600413;6.46107;11.6328;
0.00600513;6.46759;11.6326;
0.00600613;6.4741;11.633;
0.00600713;6.4806;11.6327;
0.00600813;6.4871;11.6331;
0.00600913;6.49359;11.6328;
0.00601013;6.50007;11.6332;
0.00601113;6.50654;11.6329;
0.00601213;6.513;11.6333;
0.00601313;6.51945;11.633;
0.00601413;6.5259;11.6334;
0.00601513;6.53233;11.6331;
0.00601613;6.53876;11.6335;
0.00601713;6.54518;11.6332;
0.00601813;6.55159;11.6336;
0.00601913;6.55799;11.6333;
0.00602013;6.56438;11.6337;
0.00602113;6.57077;11.6335;
0.00602213;6.57715;11.6338;
0.00602313;6.58351;11.6336;
0.00602413;6.58987;11.634;
0.00602513;6.59622;11.6337;
0.00602613;6.60257;11.6341;
0.00602713;6.6089;11.6338;
0.00602813;6.61523;11.6342;
0.00602913;6.62154;11.6339;
0.00603013;6.62785;11.6343;
0.00603113;6.63415;11.634;
0.00603213;6.64045;11.6344;
0.00603313;6.64673;11.6341;
0.00603413;6.65301;11.6345;
0.00603513;6.65927;11.6342;
0.00603613;6.66553;11.6346;
0.00603713;6.67178;11.6343;
0.00603813;6.67803;11.6347;
0.00603913;6.68426;11.6344;
0.00604013;6.69049;11.6348;
0.00604113;6.69671;11.6345;
0.00604213;6.70291;11.6349;
0.00604313;6.70912;11.6346;
0.00604413;6.71531;11.635;
0.00604513;6.72149;11.6347;
0.00604613;6.72767;11.6351;
0.00604713;6.73384;11.6348;
0.00604813;6.74;11.6352;
0.00604913;6.74615;11.6349;
0.00605013;6.7523;11.6353;
0.00605113;6.75843;11.635;
0.00605213;6.76456;11.6354;
0.00605313;6.77068;11.6351;
0.00605413;6.77679;11.6355;
0.00605513;6.78289;11.6352;
0.00605613;6.78899;11.6356;
0.00605713;6.79508;11.6353;
0.00605813;6.80116;11.6357;
0.00605913;6.80723;11.6354;
0.00606013;6.81329;11.6358;
0.00606113;6.81935;11.6355;
0.00606213;6.82539;11.6359;
0.00606313;6.83143;11.6356;
0.00606413;6.83746;11.636;
0.00606513;6.84349;11.6357;
0.00606613;6.8495;11.6361;
0.00606713;6.85551;11.6358;
0.00606813;6.86151;11.6361;
0.00606913;6.8675;11.6359;
0.00607013;6.87348;11.6362;
0.00607113;6.87946;11.636;
0.00607213;6.88542;11.6363;
0.00607313;6.89138;11.6361;
0.00607413;6.89734;11.6364;
0.00607513;6.90328;11.6362;
0.00607613;6.90921;11.6365;
0.00607713;6.91514;11.6363;
0.00607813;6.92106;11.6366;
0.00607913;6.92698;11.6363;
0.00608013;6.93288;11.6367;
0.00608113;6.93878;11.6364;
0.00608213;6.94466;11.6368;
0.00608313;6.95055;11.6365;
0.00608413;6.95642;11.6369;
0.00608513;6.96228;11.6366;
0.00608613;6.96814;11.637;
0.00608713;6.97399;11.6367;
0.00608813;6.97983;11.637;
0.00608913;6.98567;11.6368;
0.00609013;6.9915;11.6371;
0.00609113;6.99731;11.6369;
0.00609213;7.00313;11.6372;
0.00609313;7.00893;11.637;
0.00609413;7.01473;11.6373;
0.00609513;7.02051;11.6371;
0.00609613;7.02629;11.6374;
0.00609713;7.03207;11.6371;
0.00609813;7.03783;11.6375;
0.00609913;7.04359;11.6372;
0.00610013;7.04934;11.6376;
0.00610113;7.05508;11.6373;
0.00610213;7.06082;11.6376;
0.00610313;7.06654;11.6374;
0.00610413;7.07226;11.6377;
0.00610513;7.07798;11.6375;
0.00610613;7.08368;11.6378;
0.00610713;7.08938;11.6376;
0.00610813;7.09507;11.6379;
0.00610913;7.10075;11.6376;
0.00611013;7.10642;11.638;
0.00611113;7.11209;11.6377;
0.00611213;7.11775;11.638;
0.00611313;7.1234;11.6378;
0.00611413;7.12904;11.6381;
0.00611513;7.13468;11.6379;
0.00611613;7.14031;11.6382;
0.00611713;7.14593;11.638;
0.00611813;7.15155;11.6383;
0.00611913;7.15715;11.6381;
0.00612013;7.16275;11.6384;
0.00612113;7.16834;11.6381;
0.00612213;7.17393;11.6384;
0.00612313;7.17951;11.6382;
0.00612413;7.18508;11.6385;
0.00612513;7.19064;11.6383;
0.00612613;7.19619;11.6386;
0.00612713;7.20174;11.6384;
0.00612813;7.20728;11.6387;
0.00612913;7.21282;11.6385;
0.00613013;7.21834;11.6388;
0.00613113;7.22386;11.6385;
0.00613213;7.22937;11.6388;
0.00613313;7.23488;11.6386;
0.00613413;7.24037;11.6389;
0.00613513;7.24586;11.6387;
0.00613613;7.25134;11.639;
0.00613713;7.25682;11.6388;
0.00613813;7.26229;11.6391;
0.00613913;7.26775;11.6388;
0.00614013;7.2732;11.6391;
0.00614113;7.27864;11.6389;
0.00614213;7.28408;11.6392;
0.00614313;7.28952;11.639;
0.00614413;7.29494;11.6393;
0.00614513;7.30036;11.6391;
0.00614613;7.30577;11.6394;
0.00614713;7.31117;11.6391;
0.00614813;7.31656;11.6394;
0.00614913;7.32195;11.6392;
0.00615013;7.32733;11.6395;
0.00615113;7.33271;11.6393;
0.00615213;7.33808;11.6396;
0.00615313;7.34344;11.6394;
0.00615413;7.34879;11.6397;
0.00615513;7.35413;11.6394;
0.00615613;7.35947;11.6397;
0.00615713;7.3648;11.6395;
0.00615813;7.37013;11.6398;
0.00615913;7.37545;11.6396;
0.00616013;7.38076;11.6399;
0.00616113;7.38606;11.6396;
0.00616213;7.39136;11.6399;
0.00616313;7.39665;11.6397;
0.00616413;7.40193;11.64;
0.00616513;7.4072;11.6398;
0.00616613;7.41247;11.6401;
0.00616713;7.41773;11.6399;
0.00616813;7.42299;11.6401;
0.00616913;7.42824;11.6399;
0.00617013;7.43348;11.6402;
0.00617113;7.43871;11.64;
0.00617213;7.44394;11.6403;
0.00617313;7.44916;11.6401;
0.00617413;7.45437;11.6404;
0.00617513;7.45958;11.6401;
0.00617613;7.46477;11.6404;
0.00617713;7.46997;11.6402;
0.00617813;7.47515;11.6405;
0.00617913;7.48033;11.6403;
0.00618013;7.4855;11.6406;
0.00618113;7.49067;11.6403;
0.00618213;7.49583;11.6406;
0.00618313;7.50098;11.6404;
0.00618413;7.50612;11.6407;
0.00618513;7.51126;11.6405;
0.00618613;7.51639;11.6408;
0.00618713;7.52151;11.6405;
0.00618813;7.52663;11.6408;
0.00618913;7.53174;11.6406;
0.00619013;7.53684;11.6409;
0.00619113;7.54194;11.6407;
0.00619213;7.54703;11.6409;
0.00619313;7.55211;11.6407;
0.00619413;7.55719;11.641;
0.00619513;7.56226;11.6408;
0.00619613;7.56732;11.6411;
0.00619713;7.57238;11.6409;
0.00619813;7.57743;11.6411;
0.00619913;7.58247;11.6409;
0.00620013;7.58751;11.6412;
0.00620113;7.59254;11.641;
0.00620213;7.59756;11.6413;
0.00620313;7.60258;11.6411;
0.00620413;7.60759;11.6413;
0.00620513;7.61259;11.6411;
0.00620613;7.61759;11.6414;
0.00620713;7.62258;11.6412;
0.00620813;7.62756;11.6415;
0.00620913;7.63254;11.6413;
0.00621013;7.63751;11.6415;
0.00621113;7.64247;11.6413;
0.00621213;7.64743;11.6416;
0.00621313;7.65238;11.6414;
0.00621413;7.65732;11.6416;
0.00621513;7.66226;11.6414;
0.00621613;7.66719;11.6417;
0.00621713;7.67212;11.6415;
0.00621813;7.67703;11.6418;
0.00621913;7.68195;11.6416;
0.00622013;7.68685;11.6418;
0.00622113;7.69175;11.6416;
0.00622213;7.69664;11.6419;
0.00622313;7.70153;11.6417;
0.00622413;7.70641;11.6419;
0.00622513;7.71128;11.6418;
0.00622613;7.71614;11.642;
0.00622713;7.721;11.6418;
0.00622813;7.72586;11.6421;
0.00622913;7.7307;11.6419;
0.00623013;7.73554;11.6421;
0.00623113;7.74038;11.6419;
0.00623213;7.7452;11.6422;
0.00623313;7.75003;11.642;
0.00623413;7.75484;11.6422;
0.00623513;7.75965;11.6421;
0.00623613;7.76445;11.6423;
0.00623713;7.76925;11.6421;
0.00623813;7.77404;11.6424;
0.00623913;7.77882;11.6422;
0.00624013;7.7836;11.6424;
0.00624113;7.78837;11.6422;
0.00624213;7.79313;11.6425;
0.00624313;7.79789;11.6423;
0.00624413;7.80264;11.6425;
0.00624513;7.80738;11.6423;
0.00624613;7.81212;11.6426;
0.00624713;7.81686;11.6424;
0.00624813;7.82158;11.6426;
0.00624913;7.8263;11.6425;
0.00625013;7.83102;11.6427;
0.00625113;7.83572;11.6425;
0.00625213;7.84042;11.6428;
0.00625313;7.84512;11.6426;
0.00625413;7.84981;11.6428;
0.00625513;7.85449;11.6426;
0.00625613;7.85917;11.6429;
0.00625713;7.86384;11.6427;
0.00625813;7.8685;11.6429;
0.00625913;7.87316;11.6427;
0.00626013;7.87781;11.643;
0.00626113;7.88246;11.6428;
0.00626213;7.8871;11.643;
0.00626313;7.89173;11.6428;
0.00626413;7.89636;11.6431;
0.00626513;7.90098;11.6429;
0.00626613;7.90559;11.6431;
0.00626713;7.9102;11.643;
0.00626813;7.9148;11.6432;
0.00626913;7.9194;11.643;
0.00627013;7.92399;11.6432;
0.00627113;7.92858;11.6431;
0.00627213;7.93315;11.6433;
0.00627313;7.93773;11.6431;
0.00627413;7.94229;11.6433;
0.00627513;7.94685;11.6432;
0.00627613;7.95141;11.6434;
0.00627713;7.95596;11.6432;
0.00627813;7.9605;11.6435;
0.00627913;7.96503;11.6433;
0.00628013;7.96957;11.6435;
0.00628113;7.97409;11.6433;
0.00628213;7.97861;11.6436;
0.00628313;7.98312;11.6434;
0.00628413;7.98763;11.6436;
