time;V(U_a);V(U_tr);
0.000760732;11.4077;7.23562;
0.000760832;11.4054;7.2414;
0.000760932;11.4078;7.24717;
0.000761032;11.4056;7.25294;
0.000761132;11.408;7.2587;
0.000761232;11.4057;7.26445;
0.000761332;11.4082;7.27019;
0.000761432;11.4059;7.27592;
0.000761532;11.4083;7.28165;
0.000761632;11.406;7.28736;
0.000761732;11.4085;7.29307;
0.000761832;11.4062;7.29878;
0.000761932;11.4086;7.30447;
0.000762032;11.4064;7.31016;
0.000762132;11.4088;7.31584;
0.000762232;11.4065;7.32151;
0.000762332;11.409;7.32717;
0.000762432;11.4067;7.33283;
0.000762532;11.4091;7.33847;
0.000762632;11.4068;7.34411;
0.000762732;11.4093;7.34975;
0.000762832;11.407;7.35537;
0.000762932;11.4094;7.36099;
0.000763032;11.4071;7.3666;
0.000763132;11.4096;7.3722;
0.000763232;11.4073;7.37779;
0.000763332;11.4097;7.38338;
0.000763432;11.4075;7.38896;
0.000763532;11.4099;7.39453;
0.000763632;11.4076;7.4001;
0.000763732;11.4101;7.40565;
0.000763832;11.4078;7.4112;
0.000763932;11.4102;7.41674;
0.000764032;11.4079;7.42227;
0.000764132;11.4104;7.4278;
0.000764232;11.4081;7.43332;
0.000764332;11.4105;7.43883;
0.000764432;11.4082;7.44433;
0.000764532;11.4107;7.44983;
0.000764632;11.4084;7.45532;
0.000764732;11.4109;7.4608;
0.000764832;11.4086;7.46627;
0.000764932;11.411;7.47173;
0.000765032;11.4087;7.47719;
0.000765132;11.4112;7.48264;
0.000765232;11.4089;7.48809;
0.000765332;11.4113;7.49352;
0.000765432;11.409;7.49895;
0.000765532;11.4115;7.50437;
0.000765632;11.4092;7.50979;
0.000765732;11.4116;7.51519;
0.000765832;11.4093;7.52059;
0.000765932;11.4118;7.52598;
0.000766032;11.4095;7.53137;
0.000766132;11.4119;7.53674;
0.000766232;11.4096;7.54211;
0.000766332;11.4121;7.54747;
0.000766432;11.4098;7.55283;
0.000766532;11.4123;7.55818;
0.000766632;11.4099;7.56352;
0.000766732;11.4124;7.56885;
0.000766832;11.4101;7.57417;
0.000766932;11.4126;7.57949;
0.000767032;11.4102;7.5848;
0.000767132;11.4127;7.59011;
0.000767232;11.4104;7.5954;
0.000767332;11.4129;7.60069;
0.000767432;11.4106;7.60598;
0.000767532;11.413;7.61125;
0.000767632;11.4107;7.61652;
0.000767732;11.4132;7.62178;
0.000767832;11.4109;7.62703;
0.000767932;11.4133;7.63228;
0.000768032;11.411;7.63752;
0.000768132;11.4135;7.64275;
0.000768232;11.4112;7.64797;
0.000768332;11.4137;7.65319;
0.000768432;11.4113;7.6584;
0.000768532;11.4138;7.6636;
0.000768632;11.4115;7.6688;
0.000768732;11.414;7.67399;
0.000768832;11.4116;7.67917;
0.000768932;11.4141;7.68435;
0.000769032;11.4118;7.68951;
0.000769132;11.4143;7.69467;
0.000769232;11.4119;7.69983;
0.000769332;11.4144;7.70497;
0.000769432;11.4121;7.71011;
0.000769532;11.4146;7.71525;
0.000769632;11.4122;7.72037;
0.000769732;11.4147;7.72549;
0.000769832;11.4124;7.7306;
0.000769932;11.4149;7.73571;
0.000770032;11.4125;7.7408;
0.000770132;11.415;7.74589;
0.000770232;11.4127;7.75098;
0.000770332;11.4152;7.75606;
0.000770432;11.4128;7.76113;
0.000770532;11.4153;7.76619;
0.000770632;11.413;7.77124;
0.000770732;11.4155;7.77629;
0.000770832;11.4131;7.78134;
0.000770932;11.4156;7.78637;
0.000771032;11.4133;7.7914;
0.000771132;11.4158;7.79642;
0.000771232;11.4134;7.80144;
0.000771332;11.4159;7.80644;
0.000771432;11.4136;7.81144;
0.000771532;11.4161;7.81644;
0.000771632;11.4137;7.82143;
0.000771732;11.4162;7.82641;
0.000771832;11.4139;7.83138;
0.000771932;11.4164;7.83635;
0.000772032;11.414;7.84131;
0.000772132;11.4165;7.84626;
0.000772232;11.4142;7.85121;
0.000772332;11.4167;7.85615;
0.000772432;11.4143;7.86108;
0.000772532;11.4168;7.86601;
0.000772632;11.4144;7.87093;
0.000772732;11.417;7.87584;
0.000772832;11.4146;7.88075;
0.000772932;11.4171;7.88565;
0.000773032;11.4147;7.89054;
0.000773132;11.4173;7.89542;
0.000773232;11.4149;7.9003;
0.000773332;11.4174;7.90518;
0.000773432;11.415;7.91004;
0.000773532;11.4176;7.9149;
0.000773632;11.4152;7.91976;
0.000773732;11.4177;7.9246;
0.000773832;11.4153;7.92944;
0.000773932;11.4179;7.93428;
0.000774032;11.4155;7.9391;
0.000774132;11.418;7.94392;
0.000774232;11.4156;7.94873;
0.000774332;11.4182;7.95354;
0.000774432;11.4158;7.95834;
0.000774532;11.4183;7.96314;
0.000774632;11.4159;7.96792;
0.000774732;11.4185;7.9727;
0.000774832;11.4161;7.97748;
0.000774932;11.4186;7.98224;
0.000775032;11.4162;7.98701;
0.000775132;11.4188;7.99176;
0.000775232;11.4163;7.99651;
0.000775332;11.4189;8.00125;
0.000775432;11.4165;8.00599;
0.000775532;11.4191;8.01071;
0.000775632;11.4166;8.01544;
0.000775732;11.4192;8.02015;
0.000775832;11.4168;8.02486;
0.000775932;11.4194;8.02956;
0.000776032;11.4169;8.03426;
0.000776132;11.4195;8.03895;
0.000776232;11.4171;8.04363;
0.000776332;11.4197;8.04831;
0.000776432;11.4172;8.05298;
0.000776532;11.4198;8.05765;
0.000776632;11.4174;8.06231;
0.000776732;11.42;8.06696;
0.000776832;11.4175;8.0716;
0.000776932;11.4201;8.07624;
0.000777032;11.4176;8.08087;
0.000777132;11.4202;8.0855;
0.000777232;11.4178;8.09012;
0.000777332;11.4204;8.09473;
0.000777432;11.4179;8.09934;
0.000777532;11.4205;8.10394;
0.000777632;11.4181;8.10854;
0.000777732;11.4207;8.11313;
0.000777832;11.4182;8.11771;
0.000777932;11.4208;8.12229;
0.000778032;11.4184;8.12686;
0.000778132;11.421;8.13142;
0.000778232;11.4185;8.13598;
0.000778332;11.4211;8.14053;
0.000778432;11.4186;8.14507;
0.000778532;11.4213;8.14961;
0.000778632;11.4188;8.15415;
0.000778732;11.4214;8.15867;
0.000778832;11.4189;8.16319;
0.000778932;11.4216;8.16771;
0.000779032;11.4191;8.17221;
0.000779132;11.4217;8.17672;
0.000779232;11.4192;8.18121;
0.000779332;11.4218;8.1857;
0.000779432;11.4193;8.19018;
0.000779532;11.422;8.19466;
0.000779632;11.4195;8.19913;
0.000779732;11.4221;8.2036;
0.000779832;11.4196;8.20806;
0.000779932;11.4223;8.21251;
0.000780032;11.4198;8.21696;
0.000780132;11.4224;8.2214;
0.000780232;11.4199;8.22583;
0.000780332;11.4226;8.23026;
0.000780432;11.42;8.23468;
0.000780532;11.4227;8.2391;
0.000780632;11.4202;8.24351;
0.000780732;11.4228;8.24792;
0.000780832;11.4203;8.25232;
0.000780932;11.423;8.25671;
0.000781032;11.4205;8.26109;
0.000781132;11.4231;8.26548;
0.000781232;11.4206;8.26985;
0.000781332;11.4233;8.27422;
0.000781432;11.4207;8.27858;
0.000781532;11.4234;8.28294;
0.000781632;11.4209;8.28729;
0.000781732;11.4236;8.29163;
0.000781832;11.421;8.29597;
0.000781932;11.4237;8.30031;
0.000782032;11.4212;8.30463;
0.000782132;11.4238;8.30895;
0.000782232;11.4213;8.31327;
0.000782332;11.424;8.31758;
0.000782432;11.4214;8.32188;
0.000782532;11.4241;8.32618;
0.000782632;11.4216;8.33047;
0.000782732;11.4243;8.33476;
0.000782832;11.4217;8.33904;
0.000782932;11.4244;8.34331;
0.000783032;11.4219;8.34758;
0.000783132;11.4245;8.35185;
0.000783232;11.422;8.3561;
0.000783332;11.4247;8.36035;
0.000783432;11.4221;8.3646;
0.000783532;11.4248;8.36884;
0.000783632;11.4223;8.37307;
0.000783732;11.425;8.3773;
0.000783832;11.4224;8.38152;
0.000783932;11.4251;8.38574;
0.000784032;11.4225;8.38995;
0.000784132;11.4253;8.39415;
0.000784232;11.4227;8.39835;
0.000784332;11.4254;8.40255;
0.000784432;11.4228;8.40674;
0.000784532;11.4255;8.41092;
0.000784632;11.423;8.41509;
0.000784732;11.4257;8.41926;
0.000784832;11.4231;8.42343;
0.000784932;11.4258;8.42759;
0.000785032;11.4232;8.43174;
0.000785132;11.426;8.43589;
0.000785232;11.4234;8.44003;
0.000785332;11.4261;8.44417;
0.000785432;11.4235;8.4483;
0.000785532;11.4262;8.45243;
0.000785632;11.4236;8.45655;
0.000785732;11.4264;8.46066;
0.000785832;11.4238;8.46477;
0.000785932;11.4265;8.46887;
0.000786032;11.4239;8.47297;
0.000786132;11.4267;8.47706;
0.000786232;11.424;8.48115;
0.000786332;11.4268;8.48523;
0.000786432;11.4242;8.4893;
0.000786532;11.4269;8.49337;
0.000786632;11.4243;8.49744;
0.000786732;11.4271;8.5015;
0.000786832;11.4245;8.50555;
0.000786932;11.4272;8.5096;
0.000787032;11.4246;8.51364;
0.000787132;11.4273;8.51767;
0.000787232;11.4247;8.5217;
0.000787332;11.4275;8.52573;
0.000787432;11.4249;8.52975;
0.000787532;11.4276;8.53376;
0.000787632;11.425;8.53777;
0.000787732;11.4278;8.54178;
0.000787832;11.4251;8.54578;
0.000787932;11.4279;8.54977;
0.000788032;11.4253;8.55376;
0.000788132;11.428;8.55774;
0.000788232;11.4254;8.56171;
0.000788332;11.4282;8.56568;
0.000788432;11.4255;8.56965;
0.000788532;11.4283;8.57361;
0.000788632;11.4257;8.57756;
0.000788732;11.4284;8.58151;
0.000788832;11.4258;8.58546;
0.000788932;11.4286;8.5894;
0.000789032;11.4259;8.59333;
0.000789132;11.4287;8.59726;
0.000789232;11.4261;8.60118;
0.000789332;11.4289;8.6051;
0.000789432;11.4262;8.60901;
0.000789532;11.429;8.61292;
0.000789632;11.4263;8.61682;
0.000789732;11.4291;8.62071;
0.000789832;11.4265;8.6246;
0.000789932;11.4293;8.62849;
0.000790032;11.4266;8.63237;
0.000790132;11.4294;8.63624;
0.000790232;11.4267;8.64011;
0.000790332;11.4295;8.64398;
0.000790432;11.4269;8.64784;
0.000790532;11.4297;8.65169;
0.000790632;11.427;8.65554;
0.000790732;11.4298;8.65938;
0.000790832;11.4271;8.66322;
0.000790932;11.4299;8.66705;
0.000791032;11.4273;8.67088;
0.000791132;11.4301;8.6747;
0.000791202;0.0811449;8.67187;
0.000791217;0.0721812;8.67008;
0.000791235;0.0772761;8.66792;
0.000791255;0.0723154;8.66549;
0.000791276;0.0772083;8.66302;
0.0007913;0.0720679;8.66015;
0.000791327;0.0773888;8.65699;
0.000791357;0.0718967;8.65342;
0.000791392;0.0775352;8.64924;
0.000791433;0.0717312;8.6443;
0.000791465;0.0776391;8.64056;
0.000791499;0.0715895;8.63647;
0.000791543;0.0777268;8.63127;
0.000791594;0.0714879;8.62525;
0.000791657;0.0777539;8.61775;
0.000791739;0.0713966;8.60803;
0.000791839;0.0777266;8.5962;
0.000791939;0.0712994;8.58439;
0.000792039;0.0776867;8.5726;
0.000792139;0.0712048;8.56082;
0.000792239;0.0776442;8.54906;
0.000792339;0.0711121;8.53731;
0.000792439;0.0775996;8.52558;
0.000792539;0.0710211;8.51387;
0.000792639;0.0775529;8.50217;
0.000792739;0.0709318;8.49049;
0.000792839;0.0775043;8.47883;
0.000792939;0.070844;8.46718;
0.000793039;0.0774539;8.45555;
0.000793139;0.0707577;8.44393;
0.000793239;0.0774017;8.43233;
0.000793339;0.0706728;8.42074;
0.000793439;0.0773478;8.40918;
0.000793539;0.0705893;8.39762;
0.000793639;0.0772923;8.38609;
0.000793739;0.070507;8.37457;
0.000793839;0.0772354;8.36306;
0.000793939;0.070426;8.35157;
0.000794039;0.0771754;8.3401;
0.000794139;0.0703459;8.32864;
0.000794239;0.0771159;8.3172;
0.000794339;0.070267;8.30578;
0.000794439;0.077055;8.29437;
0.000794539;0.0701841;8.28297;
0.000794639;0.0769933;8.2716;
0.000794739;0.0701067;8.26023;
0.000794839;0.0769304;8.24889;
0.000794939;0.0700307;8.23756;
0.000795039;0.0768663;8.22624;
0.000795139;0.0699556;8.21494;
0.000795239;0.0768011;8.20366;
0.000795339;0.0698814;8.19239;
0.000795439;0.0767348;8.18114;
0.000795539;0.069808;8.1699;
0.000795639;0.0766675;8.15868;
0.000795739;0.0697354;8.14747;
0.000795839;0.0765994;8.13628;
0.000795939;0.0696634;8.1251;
0.000796039;0.0765303;8.11394;
0.000796139;0.0695922;8.1028;
0.000796239;0.0764605;8.09167;
0.000796339;0.0695216;8.08056;
0.000796439;0.0763899;8.06946;
0.000796539;0.0694516;8.05837;
0.000796639;0.0763186;8.04731;
0.000796739;0.0693822;8.03625;
0.000796839;0.0762467;8.02522;
0.000796939;0.0693134;8.0142;
0.000797039;0.0761742;8.00319;
0.000797139;0.069245;7.9922;
0.000797239;0.0761011;7.98122;
0.000797339;0.0691771;7.97026;
0.000797439;0.0760275;7.95931;
0.000797539;0.0691097;7.94838;
0.000797639;0.0759534;7.93747;
0.000797739;0.0690427;7.92657;
0.000797839;0.0758788;7.91568;
0.000797939;0.0689762;7.90481;
0.000798039;0.0758039;7.89395;
0.000798139;0.06891;7.88311;
0.000798239;0.0757285;7.87229;
0.000798339;0.0688442;7.86148;
0.000798439;0.0756527;7.85068;
0.000798539;0.0687787;7.8399;
0.000798639;0.0755766;7.82914;
0.000798739;0.0687136;7.81838;
0.000798839;0.0755002;7.80765;
0.000798939;0.0686487;7.79693;
0.000799039;0.0754236;7.78622;
0.000799139;0.0685842;7.77553;
0.000799239;0.0753466;7.76485;
0.000799339;0.06852;7.75419;
0.000799439;0.0752694;7.74354;
0.000799539;0.068456;7.73291;
0.000799639;0.075192;7.72229;
0.000799739;0.0683922;7.71169;
0.000799839;0.0751143;7.7011;
0.000799939;0.0683287;7.69052;
0.000800039;0.0750365;7.67996;
0.000800139;0.0682655;7.66942;
0.000800239;0.0749585;7.65889;
0.000800339;0.0682024;7.64837;
0.000800439;0.0748803;7.63787;
0.000800539;0.0681396;7.62739;
0.000800639;0.074802;7.61691;
0.000800739;0.0680769;7.60646;
0.000800839;0.0747236;7.59601;
0.000800939;0.0680144;7.58558;
0.000801039;0.074645;7.57517;
0.000801139;0.0679521;7.56477;
0.000801239;0.0745664;7.55438;
0.000801339;0.0678899;7.54401;
0.000801439;0.0744877;7.53365;
0.000801539;0.0678279;7.52331;
0.000801639;0.0744089;7.51298;
0.000801739;0.0677661;7.50267;
0.000801839;0.07433;7.49237;
0.000801939;0.0677043;7.48208;
0.000802039;0.0742511;7.47181;
0.000802139;0.0676427;7.46155;
0.000802239;0.0741721;7.45131;
0.000802339;0.0675813;7.44108;
0.000802439;0.0740931;7.43086;
0.000802539;0.0675199;7.42066;
0.000802639;0.0740141;7.41048;
0.000802739;0.0674586;7.4003;
0.000802839;0.073935;7.39015;
0.000802939;0.0673975;7.38;
0.000803039;0.0738559;7.36987;
0.000803139;0.0673365;7.35975;
0.000803239;0.0737768;7.34965;
0.000803339;0.0672755;7.33956;
0.000803439;0.0736978;7.32949;
0.000803539;0.0672146;7.31943;
0.000803639;0.0736187;7.30938;
0.000803739;0.0671539;7.29935;
0.000803839;0.0735396;7.28933;
0.000803939;0.0670932;7.27932;
0.000804039;0.0734606;7.26933;
0.000804139;0.0670325;7.25935;
0.000804239;0.0733816;7.24939;
0.000804339;0.066972;7.23944;
0.000804439;0.0733026;7.2295;
0.000804539;0.0669115;7.21958;
0.000804639;0.0732237;7.20967;
0.000804739;0.0668511;7.19977;
0.000804839;0.0731447;7.18989;
0.000804939;0.0667908;7.18002;
0.000805039;0.0730659;7.17017;
0.000805139;0.0667305;7.16033;
0.000805239;0.072987;7.1505;
0.000805339;0.0666702;7.14069;
0.000805439;0.0729083;7.13089;
0.000805539;0.06661;7.1211;
0.000805639;0.0728295;7.11133;
0.000805739;0.0665499;7.10157;
0.000805839;0.0727509;7.09182;
0.000805939;0.0664898;7.08209;
0.000806039;0.0726722;7.07237;
0.000806139;0.0664298;7.06267;
0.000806239;0.0725937;7.05297;
0.000806339;0.0663698;7.04329;
0.000806439;0.0725152;7.03363;
0.000806539;0.0663099;7.02398;
0.000806639;0.0724368;7.01434;
0.000806739;0.06625;7.00471;
0.000806839;0.0723584;6.9951;
0.000806939;0.0661901;6.9855;
0.000807039;0.0722801;6.97591;
0.000807139;0.0661303;6.96634;
0.000807239;0.0722019;6.95678;
0.000807339;0.0660706;6.94724;
0.000807439;0.0721238;6.9377;
0.000807539;0.0660108;6.92818;
0.000807639;0.0720457;6.91868;
0.000807739;0.0659511;6.90918;
0.000807839;0.0719677;6.8997;
0.000807939;0.0658914;6.89024;
0.000808039;0.0718898;6.88078;
0.000808139;0.0658318;6.87134;
0.000808239;0.0718119;6.86191;
0.000808339;0.0657722;6.8525;
0.000808439;0.0717342;6.84309;
0.000808539;0.0657126;6.83371;
0.000808639;0.0716565;6.82433;
0.000808739;0.0656531;6.81497;
0.000808839;0.0715789;6.80562;
0.000808939;0.0655936;6.79628;
0.000809039;0.0715014;6.78695;
0.000809139;0.0655341;6.77764;
0.000809239;0.071424;6.76834;
0.000809339;0.0654747;6.75906;
0.000809439;0.0713466;6.74978;
0.000809539;0.0654153;6.74052;
0.000809639;0.0712694;6.73128;
0.000809739;0.0653559;6.72204;
0.000809839;0.0711922;6.71282;
0.000809939;0.0652965;6.70361;
0.000810039;0.0711151;6.69441;
0.000810139;0.0652372;6.68523;
0.000810239;0.0710381;6.67606;
0.000810339;0.0651779;6.6669;
0.000810439;0.0709612;6.65775;
0.000810539;0.0651186;6.64862;
0.000810639;0.0708843;6.6395;
0.000810739;0.0650594;6.63039;
0.000810839;0.0708076;6.6213;
0.000810939;0.0650001;6.61221;
0.000811039;0.0707309;6.60314;
0.000811139;0.0649409;6.59409;
0.000811239;0.0706544;6.58504;
0.000811339;0.0648818;6.57601;
0.000811439;0.0705779;6.56699;
0.000811539;0.0648226;6.55798;
0.000811639;0.0705015;6.54898;
0.000811739;0.0647635;6.54;
0.000811839;0.0704252;6.53103;
0.000811939;0.0647044;6.52207;
0.000812039;0.070349;6.51313;
0.000812139;0.0646453;6.50419;
0.000812239;0.0702729;6.49527;
0.000812339;0.0645863;6.48636;
0.000812439;0.0701968;6.47747;
0.000812539;0.0645273;6.46858;
0.000812639;0.0701209;6.45971;
0.000812739;0.0644683;6.45085;
0.000812839;0.070045;6.442;
0.000812939;0.0644093;6.43317;
0.000813039;0.0699692;6.42434;
0.000813139;0.0643504;6.41553;
0.000813239;0.0698936;6.40673;
0.000813339;0.0642915;6.39795;
0.000813439;0.069818;6.38917;
0.000813539;0.0642326;6.38041;
0.000813639;0.0697425;6.37166;
0.000813739;0.0641737;6.36292;
0.000813839;0.069667;6.3542;
0.000813939;0.0641149;6.34548;
0.000814039;0.0695917;6.33678;
0.000814139;0.0640561;6.32809;
0.000814239;0.0695165;6.31941;
0.000814339;0.0639973;6.31075;
0.000814439;0.0694413;6.30209;
0.000814539;0.0639385;6.29345;
0.000814639;0.0693662;6.28482;
0.000814739;0.0638798;6.2762;
0.000814839;0.0692913;6.26759;
0.000814939;0.0638211;6.259;
0.000815039;0.0692164;6.25042;
0.000815139;0.0637624;6.24185;
0.000815239;0.0691416;6.23329;
0.000815339;0.0637037;6.22474;
0.000815439;0.0690669;6.2162;
0.000815539;0.0636451;6.20768;
0.000815639;0.0689922;6.19917;
0.000815739;0.0635865;6.19067;
0.000815839;0.0689177;6.18218;
0.000815939;0.0635279;6.1737;
0.000816039;0.0688432;6.16524;
0.000816139;0.0634694;6.15679;
0.000816239;0.0687689;6.14834;
0.000816339;0.0634109;6.13992;
0.000816439;0.0686946;6.1315;
0.000816539;0.0633524;6.12309;
0.000816639;0.0686204;6.1147;
0.000816739;0.0632939;6.10631;
0.000816839;0.0685463;6.09794;
0.000816939;0.0632355;6.08958;
0.000817039;0.0684722;6.08123;
0.000817139;0.0631771;6.07289;
0.000817239;0.0683983;6.06457;
0.000817339;0.0631187;6.05625;
0.000817439;0.0683244;6.04795;
0.000817539;0.0630603;6.03966;
0.000817639;0.0682507;6.03138;
0.000817739;0.063002;6.02311;
0.000817839;0.068177;6.01485;
0.000817939;0.0629437;6.00661;
0.000818039;0.0681034;5.99837;
0.000818139;0.0628854;5.99015;
0.000818239;0.0680299;5.98194;
0.000818339;0.0628272;5.97374;
0.000818439;0.0679564;5.96555;
0.000818539;0.0627689;5.95737;
0.000818639;0.0678831;5.94921;
0.000818739;0.0627108;5.94105;
0.000818839;0.0678098;5.93291;
0.000818939;0.0626526;5.92478;
0.000819039;0.0677366;5.91665;
0.000819139;0.0625945;5.90854;
0.000819239;0.0676635;5.90045;
0.000819339;0.0625364;5.89236;
0.000819439;0.0675905;5.88428;
0.000819539;0.0624783;5.87622;
0.000819639;0.0675176;5.86816;
0.000819739;0.0624202;5.86012;
0.000819839;0.0674447;5.85209;
0.000819939;0.0623622;5.84407;
0.000820039;0.067372;5.83606;
0.000820139;0.0623042;5.82806;
0.000820239;0.0672993;5.82007;
0.000820339;0.0622463;5.81209;
0.000820439;0.0672267;5.80413;
0.000820539;0.0621884;5.79617;
0.000820639;0.0671541;5.78823;
0.000820739;0.0621305;5.7803;
0.000820839;0.0670817;5.77237;
0.000820939;0.0620726;5.76446;
0.000821039;0.0669415;5.75656;
0.000821139;0.0620148;5.74867;
0.000821239;0.0668715;5.7408;
0.000821339;0.0619569;5.73293;
0.000821439;0.0668;5.72507;
0.000821539;0.0618991;5.71723;
0.000821639;0.0667285;5.70939;
0.000821739;0.0618413;5.70157;
0.000821839;0.0666572;5.69375;
0.000821939;0.0617836;5.68595;
0.000822039;0.0665859;5.67816;
0.000822139;0.0617258;5.67038;
0.000822239;0.0665147;5.66261;
0.000822339;0.0616682;5.65485;
0.000822439;0.0664436;5.6471;
0.000822539;0.0616105;5.63936;
0.000822639;0.0663725;5.63164;
0.000822739;0.0615528;5.62392;
0.000822839;0.0663015;5.61621;
0.000822939;0.0614952;5.60852;
0.000823039;0.0662306;5.60083;
0.000823139;0.0614377;5.59316;
0.000823239;0.0661598;5.58549;
0.000823339;0.0613801;5.57784;
0.000823439;0.066089;5.5702;
0.000823539;0.0613226;5.56257;
0.000823639;0.0660183;5.55495;
0.000823739;0.0612651;5.54733;
0.000823839;0.0659477;5.53973;
0.000823939;0.0612077;5.53214;
0.000824039;0.0658772;5.52457;
0.000824139;0.0611503;5.517;
0.000824239;0.0658067;5.50944;
0.000824339;0.0610929;5.50189;
0.000824439;0.0657363;5.49435;
0.000824539;0.0610355;5.48682;
0.000824639;0.065666;5.47931;
0.000824739;0.0609782;5.4718;
0.000824839;0.0655957;5.46431;
0.000824939;0.0609209;5.45682;
0.000825039;0.0655255;5.44934;
0.000825139;0.0608637;5.44188;
0.000825239;0.0654554;5.43442;
0.000825339;0.0608064;5.42698;
0.000825439;0.0653854;5.41955;
0.000825539;0.0607492;5.41212;
0.000825639;0.0653154;5.40471;
0.000825739;0.0606921;5.3973;
0.000825839;0.0652455;5.38991;
0.000825939;0.060635;5.38253;
0.000826039;0.0651757;5.37516;
0.000826139;0.0605779;5.36779;
0.000826239;0.065106;5.36044;
0.000826339;0.0605208;5.3531;
0.000826439;0.0650363;5.34577;
0.000826539;0.0604638;5.33844;
0.000826639;0.0649667;5.33113;
0.000826739;0.0604068;5.32383;
0.000826839;0.0648972;5.31654;
0.000826939;0.0603498;5.30926;
0.000827039;0.0648277;5.30198;
0.000827139;0.0602929;5.29472;
0.000827239;0.0647583;5.28747;
0.000827339;0.060236;5.28023;
0.000827439;0.064689;5.273;
0.000827539;0.0601792;5.26577;
0.000827639;0.0646197;5.25856;
0.000827739;0.0601223;5.25136;
0.000827839;0.0645505;5.24417;
0.000827939;0.0600655;5.23699;
0.000828039;0.0644814;5.22982;
0.000828139;0.0600088;5.22265;
0.000828239;0.0644124;5.2155;
0.000828339;0.0599521;5.20836;
0.000828439;0.0643434;5.20123;
0.000828539;0.0598954;5.1941;
0.000828639;0.0642745;5.18699;
0.000828739;0.0598387;5.17989;
0.000828839;0.0642057;5.17279;
0.000828939;0.0597821;5.16571;
0.000829039;0.0641369;5.15864;
0.000829139;0.0597255;5.15157;
0.000829239;0.0640682;5.14452;
0.000829339;0.059669;5.13747;
0.000829439;0.0639996;5.13044;
0.000829539;0.0596125;5.12341;
0.000829639;0.0639311;5.1164;
0.000829739;0.059556;5.10939;
0.000829839;0.0638626;5.1024;
0.000829939;0.0594996;5.09541;
0.000830039;0.0637942;5.08843;
0.000830139;0.0594432;5.08147;
0.000830239;0.0637258;5.07451;
0.000830339;0.0593868;5.06756;
0.000830439;0.0636576;5.06062;
0.000830539;0.0593305;5.0537;
0.000830639;0.0635894;5.04678;
0.000830739;0.0592742;5.03987;
0.000830839;0.0635212;5.03297;
0.000830939;0.0592179;5.02608;
0.000831039;0.0634532;5.01919;
0.000831139;0.0591617;5.01232;
0.000831239;0.0633852;5.00546;
0.000831339;0.0591055;4.99861;
0.000831439;0.0633172;4.99177;
0.000831539;0.0590493;4.98493;
0.000831639;0.0632494;4.97811;
0.000831739;0.0589932;4.97129;
0.000831839;0.0631816;4.96449;
0.000831939;0.0589371;4.95769;
0.000832039;0.0631139;4.9509;
0.000832139;0.0588811;4.94413;
0.000832239;0.0630462;4.93736;
0.000832339;0.0587655;4.9306;
0.000832439;0.0629767;4.92385;
0.000832539;0.0587691;4.91711;
0.000832639;0.0629111;4.91038;
0.000832739;0.0586549;4.90366;
0.000832839;0.0628417;4.89695;
0.000832939;0.0585981;4.89024;
0.000833039;0.0627743;4.88355;
0.000833139;0.0585429;4.87687;
0.000833239;0.062707;4.87019;
0.000833339;0.0584878;4.86352;
0.000833439;0.0626398;4.85687;
0.000833539;0.0584327;4.85022;
0.000833639;0.0625726;4.84358;
0.000833739;0.0583776;4.83695;
0.000833839;0.0625054;4.83033;
0.000833939;0.0583225;4.82372;
0.000834039;0.0624384;4.81712;
0.000834139;0.0582675;4.81053;
0.000834239;0.0623714;4.80394;
0.000834339;0.0582125;4.79737;
0.000834439;0.0623045;4.7908;
0.000834539;0.0581575;4.78425;
0.000834639;0.0622376;4.7777;
0.000834739;0.0581026;4.77116;
0.000834839;0.0621709;4.76463;
0.000834939;0.0580477;4.75811;
0.000835039;0.0621041;4.7516;
0.000835139;0.0579928;4.7451;
0.000835239;0.0620375;4.7386;
0.000835339;0.057938;4.73212;
0.000835439;0.0619709;4.72564;
0.000835539;0.0578832;4.71918;
0.000835639;0.0619044;4.71272;
0.000835739;0.0578284;4.70627;
0.000835839;0.061838;4.69983;
0.000835939;0.0577736;4.6934;
0.000836039;0.0617716;4.68698;
0.000836139;0.0577189;4.68056;
0.000836239;0.0617053;4.67416;
0.000836339;0.0576642;4.66776;
0.000836439;0.061639;4.66138;
0.000836539;0.0576096;4.655;
0.000836639;0.0615729;4.64863;
0.000836739;0.0575549;4.64227;
0.000836839;0.0615068;4.63592;
0.000836939;0.0575003;4.62958;
0.000837039;0.0614407;4.62324;
0.000837139;0.0574458;4.61692;
0.000837239;0.0613748;4.6106;
0.000837339;0.0573912;4.60429;
0.000837439;0.0613089;4.59799;
0.000837539;0.0573367;4.5917;
0.000837639;0.061243;4.58542;
0.000837739;0.0572823;4.57915;
0.000837839;0.0611773;4.57288;
0.000837939;0.0572278;4.56663;
0.000838039;0.0611116;4.56038;
0.000838139;0.0571734;4.55414;
0.000838239;0.0610459;4.54791;
0.000838339;0.057119;4.54169;
0.000838439;0.0609804;4.53548;
0.000838539;0.0570647;4.52927;
0.000838639;0.0609149;4.52308;
0.000838739;0.0570104;4.51689;
0.000838839;0.0608494;4.51071;
0.000838939;0.0569561;4.50454;
0.000839039;0.0607841;4.49838;
0.000839139;0.0569019;4.49223;
0.000839239;0.0607188;4.48608;
0.000839339;0.0568476;4.47994;
0.000839439;0.0606536;4.47382;
